timed;gen;idx;min;sec
chrom;3;16;00;0.549
chrom;3;17;00;0.422
chrom;3;18;00;0.485
chrom;3;19;00;0.562
chrom;3;20;00;0.460
chrom;3;21;00;0.531
chrom;3;22;00;0.566
chrom;3;23;00;0.531
chrom;3;24;00;0.547
chrom;3;25;00;0.547
chrom;3;26;00;0.474
chrom;3;27;00;0.557
gen;3;;00;14.961
chrom;4;0;00;0.598
chrom;4;1;00;0.626
chrom;4;2;00;0.625
chrom;4;3;00;0.656
chrom;4;4;00;0.629
chrom;4;5;00;0.594
chrom;4;6;00;0.640
chrom;4;7;00;0.640
chrom;4;8;00;0.661
chrom;4;9;00;0.562
chrom;4;10;00;0.500
chrom;4;11;00;0.601
chrom;4;12;00;0.562
chrom;4;13;00;0.485
chrom;4;14;00;0.594
chrom;4;15;00;0.578
chrom;4;16;00;0.457
chrom;4;17;00;0.484
chrom;4;18;00;0.406
chrom;4;19;00;0.531
chrom;4;20;00;0.567
chrom;4;21;00;0.484
chrom;4;22;00;0.469
chrom;4;23;00;0.594
chrom;4;24;00;0.555
chrom;4;25;00;0.578
chrom;4;26;00;0.532
chrom;4;27;00;0.547
gen;4;;00;15.866
chrom;5;0;00;0.551
chrom;5;1;00;0.562
chrom;5;2;00;0.609
chrom;5;3;00;0.656
chrom;5;4;00;0.518
chrom;5;5;00;0.550
chrom;5;6;00;0.516
chrom;5;7;00;0.547
chrom;5;8;00;0.547
chrom;5;9;00;0.475
chrom;5;10;00;0.484
chrom;5;11;00;0.580
chrom;5;12;00;0.562
chrom;5;13;00;0.515
chrom;5;14;00;0.472
chrom;5;15;00;0.500
chrom;5;16;00;0.516
chrom;5;17;00;0.594
chrom;5;18;00;0.551
chrom;5;19;00;0.516
chrom;5;20;00;0.469
chrom;5;21;00;0.453
chrom;5;22;00;0.539
chrom;5;23;00;0.469
chrom;5;24;00;0.500
chrom;5;25;00;0.594
chrom;5;26;00;0.442
chrom;5;27;00;0.562
gen;5;;00;14.957
chrom;6;0;00;0.562
chrom;6;1;00;0.547
chrom;6;2;00;0.531
chrom;6;3;00;0.562
chrom;6;4;00;0.562
chrom;6;5;00;0.500
chrom;6;6;00;0.500
chrom;6;7;00;0.542
chrom;6;8;00;0.578
chrom;6;9;00;0.441
chrom;6;10;00;0.500
chrom;6;11;00;0.547
chrom;6;12;00;0.453
chrom;6;13;00;0.613
chrom;6;14;00;0.516
chrom;6;15;00;0.422
chrom;6;16;00;0.422
chrom;6;17;00;0.424
chrom;6;18;00;0.547
chrom;6;19;00;0.566
chrom;6;20;00;0.562
chrom;6;21;00;0.472
chrom;6;22;00;0.547
chrom;6;23;00;0.518
chrom;6;24;00;0.469
chrom;6;25;00;0.547
chrom;6;26;00;0.531
chrom;6;27;00;0.516
gen;6;;00;14.730
chrom;7;0;00;0.559
chrom;7;1;00;0.562
chrom;7;2;00;0.535
chrom;7;3;00;0.562
chrom;7;4;00;0.500
chrom;7;5;00;0.531
chrom;7;6;00;0.554
chrom;7;7;00;0.562
chrom;7;8;00;0.462
chrom;7;9;00;0.453
chrom;7;10;00;0.484
chrom;7;11;00;0.578
chrom;7;12;00;0.581
chrom;7;13;00;0.562
chrom;7;14;00;0.531
chrom;7;15;00;0.472
chrom;7;16;00;0.594
chrom;7;17;00;0.594
chrom;7;18;00;0.531
chrom;7;19;00;0.556
chrom;7;20;00;0.547
chrom;7;21;00;0.502
chrom;7;22;00;0.578
chrom;7;23;00;0.562
chrom;7;24;00;0.410
chrom;7;25;00;0.547
chrom;7;26;00;0.422
chrom;7;27;00;0.469
gen;7;;00;14.956
chrom;8;0;00;0.565
chrom;8;1;00;0.562
chrom;8;2;00;0.500
chrom;8;3;00;0.578
chrom;8;4;00;0.541
chrom;8;5;00;0.562
chrom;8;6;00;0.549
chrom;8;7;00;0.453
chrom;8;8;00;0.500
chrom;8;9;00;0.469
chrom;8;10;00;0.460
chrom;8;11;00;0.562
chrom;8;12;00;0.456
chrom;8;13;00;0.453
chrom;8;14;00;0.578
chrom;8;15;00;0.531
chrom;8;16;00;0.581
chrom;8;17;00;0.516
chrom;8;18;00;0.439
chrom;8;19;00;0.578
chrom;8;20;00;0.565
chrom;8;21;00;0.578
chrom;8;22;00;0.547
chrom;8;23;00;0.534
chrom;8;24;00;0.547
chrom;8;25;00;0.531
chrom;8;26;00;0.484
chrom;8;27;00;0.582
gen;8;;00;14.942
chrom;9;0;00;0.547
chrom;9;1;00;0.516
chrom;9;2;00;0.500
chrom;9;3;00;0.571
chrom;9;4;00;0.520
chrom;9;5;00;0.594
chrom;9;6;00;0.456
chrom;9;7;00;0.500
chrom;9;8;00;0.516
chrom;9;9;00;0.437
chrom;9;10;00;0.520
chrom;9;11;00;0.469
chrom;9;12;00;0.562
chrom;9;13;00;0.484
chrom;9;14;00;0.581
chrom;9;15;00;0.484
chrom;9;16;00;0.486
chrom;9;17;00;0.516
chrom;9;18;00;0.501
chrom;9;19;00;0.422
chrom;9;20;00;0.578
chrom;9;21;00;0.515
chrom;9;22;00;0.484
chrom;9;23;00;0.500
chrom;9;24;00;0.547
chrom;9;25;00;0.562
chrom;9;26;00;0.565
chrom;9;27;00;0.594
gen;9;;00;14.651
chrom;10;0;00;0.531
chrom;10;1;00;0.546
chrom;10;2;00;0.562
chrom;10;3;00;0.437
chrom;10;4;00;0.516
chrom;10;5;00;0.458
chrom;10;6;00;0.484
chrom;10;7;00;0.531
chrom;10;8;00;0.469
chrom;10;9;00;0.487
chrom;10;10;00;0.469
chrom;10;11;00;0.503
chrom;10;12;00;0.500
chrom;10;13;00;0.483
chrom;10;14;00;0.469
chrom;10;15;00;0.571
chrom;10;16;00;0.516
chrom;10;17;00;0.438
chrom;10;18;00;0.524
chrom;10;19;00;0.531
chrom;10;20;00;0.437
chrom;10;21;00;0.503
chrom;10;22;00;0.562
chrom;10;23;00;0.578
chrom;10;24;00;0.547
chrom;10;25;00;0.535
chrom;10;26;00;0.469
chrom;10;27;00;0.516
gen;10;;00;14.279
chrom;11;0;00;0.547
chrom;11;1;00;0.500
chrom;11;2;00;0.484
chrom;11;3;00;0.487
chrom;11;4;00;0.469
chrom;11;5;00;0.500
chrom;11;6;00;0.469
chrom;11;7;00;0.487
chrom;11;8;00;0.469
chrom;11;9;00;0.484
chrom;11;10;00;0.484
chrom;11;11;00;0.487
chrom;11;12;00;0.516
chrom;11;13;00;0.457
chrom;11;14;00;0.516
chrom;11;15;00;0.506
chrom;11;16;00;0.547
chrom;11;17;00;0.503
chrom;11;18;00;0.484
chrom;11;19;00;0.406
chrom;11;20;00;0.437
chrom;11;21;00;0.503
chrom;11;22;00;0.469
chrom;11;23;00;0.406
chrom;11;24;00;0.516
chrom;11;25;00;0.378
chrom;11;26;00;0.531
chrom;11;27;00;0.487
gen;11;;00;13.714
chrom;12;0;00;0.609
chrom;12;1;00;0.475
chrom;12;2;00;0.500
chrom;12;3;00;0.486
chrom;12;4;00;0.508
chrom;12;5;00;0.500
chrom;12;6;00;0.515
chrom;12;7;00;0.473
chrom;12;8;00;0.500
chrom;12;9;00;0.484
chrom;12;10;00;0.469
chrom;12;11;00;0.456
chrom;12;12;00;0.484
chrom;12;13;00;0.531
chrom;12;14;00;0.547
chrom;12;15;00;0.485
chrom;12;16;00;0.515
chrom;12;17;00;0.501
chrom;12;18;00;0.562
chrom;12;19;00;0.468
chrom;12;20;00;0.547
chrom;12;21;00;0.516
chrom;12;22;00;0.547
chrom;12;23;00;0.469
chrom;12;24;00;0.469
chrom;12;25;00;0.518
chrom;12;26;00;0.451
chrom;12;27;00;0.504
gen;12;;00;14.165
chrom;13;0;00;0.497
chrom;13;1;00;0.468
chrom;13;2;00;0.485
chrom;13;3;00;0.470
chrom;13;4;00;0.516
chrom;13;5;00;0.500
chrom;13;6;00;0.484
chrom;13;7;00;0.460
chrom;13;8;00;0.521
chrom;13;9;00;0.496
chrom;13;10;00;0.496
chrom;13;11;00;0.415
chrom;13;12;00;0.547
chrom;13;13;00;0.487
chrom;13;14;00;0.531
chrom;13;15;00;0.482
chrom;13;16;00;0.476
chrom;13;17;00;0.484
chrom;13;18;00;0.500
chrom;13;19;00;0.484
chrom;13;20;00;0.531
chrom;13;21;00;0.515
chrom;13;22;00;0.516
chrom;13;23;00;0.531
chrom;13;24;00;0.469
chrom;13;25;00;0.520
chrom;13;26;00;0.516
chrom;13;27;00;0.516
gen;13;;00;14.094
chrom;14;0;00;0.469
chrom;14;1;00;0.511
chrom;14;2;00;0.484
chrom;14;3;00;0.518
chrom;14;4;00;0.453
chrom;14;5;00;0.547
chrom;14;6;00;0.707
chrom;14;7;00;0.718
chrom;14;8;00;0.711
chrom;14;9;00;0.629
chrom;14;10;00;0.600
chrom;14;11;00;0.569
chrom;14;12;00;0.516
chrom;14;13;00;0.589
chrom;14;14;00;0.488
chrom;14;15;00;0.565
chrom;14;16;00;0.531
chrom;14;17;00;0.456
chrom;14;18;00;0.532
chrom;14;19;00;0.504
chrom;14;20;00;0.479
chrom;14;21;00;0.594
chrom;14;22;00;0.559
chrom;14;23;00;0.504
chrom;14;24;00;0.500
chrom;14;25;00;0.578
chrom;14;26;00;0.406
chrom;14;27;00;0.547
gen;14;;00;15.433
chrom;15;0;00;0.517
chrom;15;1;00;0.500
chrom;15;2;00;0.510
chrom;15;3;00;0.500
chrom;15;4;00;0.484
chrom;15;5;00;0.531
chrom;15;6;00;0.486
chrom;15;7;00;0.484
chrom;15;8;00;0.504
chrom;15;9;00;0.515
chrom;15;10;00;0.516
chrom;15;11;00;0.547
chrom;15;12;00;0.454
chrom;15;13;00;0.515
chrom;15;14;00;0.486
chrom;15;15;00;0.437
chrom;15;16;00;0.422
chrom;15;17;00;0.437
chrom;15;18;00;0.516
chrom;15;19;00;0.453
chrom;15;20;00;0.500
chrom;15;21;00;0.469
chrom;15;22;00;0.517
chrom;15;23;00;0.562
chrom;15;24;00;0.453
chrom;15;25;00;0.531
chrom;15;26;00;0.513
chrom;15;27;00;0.484
gen;15;;00;14.046
chrom;16;0;00;0.519
chrom;16;1;00;0.484
chrom;16;2;00;0.504
chrom;16;3;00;0.471
chrom;16;4;00;0.437
chrom;16;5;00;0.531
chrom;16;6;00;0.444
chrom;16;7;00;0.500
chrom;16;8;00;0.484
chrom;16;9;00;0.507
chrom;16;10;00;0.443
chrom;16;11;00;0.537
chrom;16;12;00;0.536
chrom;16;13;00;0.562
chrom;16;14;00;0.463
chrom;16;15;00;0.453
chrom;16;16;00;0.528
chrom;16;17;00;0.453
chrom;16;18;00;0.500
chrom;16;19;00;0.472
chrom;16;20;00;0.453
chrom;16;21;00;0.406
chrom;16;22;00;0.500
chrom;16;23;00;0.406
chrom;16;24;00;0.500
chrom;16;25;00;0.516
chrom;16;26;00;0.487
chrom;16;27;00;0.484
gen;16;;00;13.785
chrom;17;0;00;0.499
chrom;17;1;00;0.437
chrom;17;2;00;0.488
chrom;17;3;00;0.500
chrom;17;4;00;0.500
chrom;17;5;00;0.484
chrom;17;6;00;0.504
chrom;17;7;00;0.484
chrom;17;8;00;0.515
chrom;17;9;00;0.469
chrom;17;10;00;0.503
chrom;17;11;00;0.422
chrom;17;12;00;0.484
chrom;17;13;00;0.523
chrom;17;14;00;0.530
chrom;17;15;00;0.534
chrom;17;16;00;0.484
chrom;17;17;00;0.453
chrom;17;18;00;0.469
chrom;17;19;00;0.519
chrom;17;20;00;0.520
chrom;17;21;00;0.469
chrom;17;22;00;0.516
chrom;17;23;00;0.422
chrom;17;24;00;0.484
chrom;17;25;00;0.484
chrom;17;26;00;0.484
chrom;17;27;00;0.474
gen;17;;00;13.810
chrom;18;0;00;0.515
chrom;18;1;00;0.455
chrom;18;2;00;0.484
chrom;18;3;00;0.500
chrom;18;4;00;0.502
chrom;18;5;00;0.562
chrom;18;6;00;0.484
chrom;18;7;00;0.505
chrom;18;8;00;0.531
chrom;18;9;00;0.472
chrom;18;10;00;0.532
chrom;18;11;00;0.629
chrom;18;12;00;0.729
chrom;18;13;00;0.599
chrom;18;14;00;0.567
chrom;18;15;00;0.619
chrom;18;16;00;0.512
chrom;18;17;00;0.797
chrom;18;18;00;0.627
chrom;18;19;00;0.467
chrom;18;20;00;0.623
chrom;18;21;00;0.548
chrom;18;22;00;0.447
chrom;18;23;00;0.522
chrom;18;24;00;0.646
chrom;18;25;00;0.500
chrom;18;26;00;0.543
chrom;18;27;00;0.444
gen;18;;00;15.537
chrom;19;0;00;0.559
chrom;19;1;00;0.515
chrom;19;2;00;0.476
chrom;19;3;00;0.527
chrom;19;4;00;0.597
chrom;19;5;00;0.568
chrom;19;6;00;0.542
chrom;19;7;00;0.484
chrom;19;8;00;0.500
chrom;19;9;00;0.473
chrom;19;10;00;0.469
chrom;19;11;00;0.484
chrom;19;12;00;0.516
chrom;19;13;00;0.422
chrom;19;14;00;0.547
chrom;19;15;00;0.453
chrom;19;16;00;0.469
chrom;19;17;00;0.453
chrom;19;18;00;0.516
chrom;19;19;00;0.487
chrom;19;20;00;0.516
chrom;19;21;00;0.500
chrom;19;22;00;0.422
chrom;19;23;00;0.513
chrom;19;24;00;0.500
chrom;19;25;00;0.470
chrom;19;26;00;0.500
chrom;19;27;00;0.503
gen;19;;00;14.129
chrom;20;0;00;0.504
chrom;20;1;00;0.471
chrom;20;2;00;0.500
chrom;20;3;00;0.469
chrom;20;4;00;0.515
chrom;20;5;00;0.505
chrom;20;6;00;0.500
chrom;20;7;00;0.500
chrom;20;8;00;0.500
chrom;20;9;00;0.472
chrom;20;10;00;0.472
chrom;20;11;00;0.484
chrom;20;12;00;0.482
chrom;20;13;00;0.484
chrom;20;14;00;0.488
chrom;20;15;00;0.406
chrom;20;16;00;0.515
chrom;20;17;00;0.406
chrom;20;18;00;0.471
chrom;20;19;00;0.484
chrom;20;20;00;0.456
chrom;20;21;00;0.469
chrom;20;22;00;0.500
chrom;20;23;00;0.469
chrom;20;24;00;0.521
chrom;20;25;00;0.500
chrom;20;26;00;0.483
chrom;20;27;00;0.453
gen;20;;00;13.651
chrom;21;0;00;0.520
chrom;21;1;00;0.490
chrom;21;2;00;0.503
chrom;21;3;00;0.498
chrom;21;4;00;0.484
chrom;21;5;00;0.516
chrom;21;6;00;0.484
chrom;21;7;00;0.507
chrom;21;8;00;0.516
chrom;21;9;00;0.484
chrom;21;10;00;0.547
chrom;21;11;00;0.500
chrom;21;12;00;0.501
chrom;21;13;00;0.531
chrom;21;14;00;0.516
chrom;21;15;00;0.531
chrom;21;16;00;0.581
chrom;21;17;00;0.629
chrom;21;18;00;0.535
chrom;21;19;00;0.617
chrom;21;20;00;0.484
chrom;21;21;00;0.531
chrom;21;22;00;0.469
chrom;21;23;00;0.545
chrom;21;24;00;0.523
chrom;21;25;00;0.495
chrom;21;26;00;0.516
chrom;21;27;00;0.540
gen;21;;00;14.768
chrom;22;0;00;0.535
chrom;22;1;00;0.510
chrom;22;2;00;0.546
chrom;22;3;00;0.543
chrom;22;4;00;0.549
chrom;22;5;00;0.508
chrom;22;6;00;0.531
chrom;22;7;00;0.484
chrom;22;8;00;0.517
chrom;22;9;00;0.531
chrom;22;10;00;0.541
chrom;22;11;00;0.499
chrom;22;12;00;0.557
chrom;22;13;00;0.469
chrom;22;14;00;0.453
chrom;22;15;00;0.500
chrom;22;16;00;0.535
chrom;22;17;00;0.418
chrom;22;18;00;0.503
chrom;22;19;00;0.484
chrom;22;20;00;0.531
chrom;22;21;00;0.406
chrom;22;22;00;0.506
chrom;22;23;00;0.547
chrom;22;24;00;0.482
chrom;22;25;00;0.453
chrom;22;26;00;0.410
chrom;22;27;00;0.500
gen;22;;00;14.218
chrom;23;0;00;0.521
chrom;23;1;00;0.503
chrom;23;2;00;0.500
chrom;23;3;00;0.484
chrom;23;4;00;0.526
chrom;23;5;00;0.553
chrom;23;6;00;0.513
chrom;23;7;00;0.562
chrom;23;8;00;0.500
chrom;23;9;00;0.490
chrom;23;10;00;0.558
chrom;23;11;00;0.484
chrom;23;12;00;0.406
chrom;23;13;00;0.562
chrom;23;14;00;0.536
chrom;23;15;00;0.484
chrom;23;16;00;0.406
chrom;23;17;00;0.516
chrom;23;18;00;0.529
chrom;23;19;00;0.453
chrom;23;20;00;0.532
chrom;23;21;00;0.543
chrom;23;22;00;0.561
chrom;23;23;00;0.547
chrom;23;24;00;0.516
chrom;23;25;00;0.583
chrom;23;26;00;0.515
chrom;23;27;00;0.494
gen;23;;00;14.570
chrom;24;0;00;0.500
chrom;24;1;00;0.518
chrom;24;2;00;0.515
chrom;24;3;00;0.552
chrom;24;4;00;0.553
chrom;24;5;00;0.516
chrom;24;6;00;0.516
chrom;24;7;00;0.538
chrom;24;8;00;0.472
chrom;24;9;00;0.470
chrom;24;10;00;0.532
chrom;24;11;00;0.507
chrom;24;12;00;0.507
chrom;24;13;00;0.515
chrom;24;14;00;0.503
chrom;24;15;00;0.503
chrom;24;16;00;0.520
chrom;24;17;00;0.537
chrom;24;18;00;0.547
chrom;24;19;00;0.409
chrom;24;20;00;0.508
chrom;24;21;00;0.476
chrom;24;22;00;0.483
chrom;24;23;00;0.516
chrom;24;24;00;0.520
chrom;24;25;00;0.484
chrom;24;26;00;0.453
chrom;24;27;00;0.547
gen;24;;00;14.415
chrom;25;0;00;0.548
chrom;25;1;00;0.484
chrom;25;2;00;0.469
chrom;25;3;00;0.515
chrom;25;4;00;0.484
chrom;25;5;00;0.619
chrom;25;6;00;0.466
chrom;25;7;00;0.469
chrom;25;8;00;0.564
chrom;25;9;00;0.516
chrom;25;10;00;0.553
chrom;25;11;00;0.572
chrom;25;12;00;0.531
chrom;25;13;00;0.500
chrom;25;14;00;0.484
chrom;25;15;00;0.595
chrom;25;16;00;0.547
chrom;25;17;00;0.568
chrom;25;18;00;0.406
chrom;25;19;00;0.483
chrom;25;20;00;0.586
chrom;25;21;00;0.517
chrom;25;22;00;0.516
chrom;25;23;00;0.530
chrom;25;24;00;0.538
chrom;25;25;00;0.565
chrom;25;26;00;0.500
chrom;25;27;00;0.511
gen;25;;00;14.813
chrom;26;0;00;0.531
chrom;26;1;00;0.531
chrom;26;2;00;0.469
chrom;26;3;00;0.484
chrom;26;4;00;0.480
chrom;26;5;00;0.531
chrom;26;6;00;0.501
chrom;26;7;00;0.500
chrom;26;8;00;0.545
chrom;26;9;00;0.549
chrom;26;10;00;0.582
chrom;26;11;00;0.500
chrom;26;12;00;0.531
chrom;26;13;00;0.547
chrom;26;14;00;0.557
chrom;26;15;00;0.496
chrom;26;16;00;0.539
chrom;26;17;00;0.591
chrom;26;18;00;0.484
chrom;26;19;00;0.486
chrom;26;20;00;0.459
chrom;26;21;00;0.533
chrom;26;22;00;0.547
chrom;26;23;00;0.531
chrom;26;24;00;0.475
chrom;26;25;00;0.419
chrom;26;26;00;0.521
chrom;26;27;00;0.465
gen;26;;00;14.558
chrom;27;0;00;0.517
chrom;27;1;00;0.500
chrom;27;2;00;0.469
chrom;27;3;00;0.498
chrom;27;4;00;0.500
chrom;27;5;00;0.471
chrom;27;6;00;0.490
chrom;27;7;00;0.503
chrom;27;8;00;0.484
chrom;27;9;00;0.484
chrom;27;10;00;0.484
chrom;27;11;00;0.503
chrom;27;12;00;0.571
chrom;27;13;00;0.492
chrom;27;14;00;0.538
chrom;27;15;00;0.516
chrom;27;16;00;0.469
chrom;27;17;00;0.529
chrom;27;18;00;0.500
chrom;27;19;00;0.534
chrom;27;20;00;0.609
chrom;27;21;00;0.511
chrom;27;22;00;0.562
chrom;27;23;00;0.453
chrom;27;24;00;0.531
chrom;27;25;00;0.415
chrom;27;26;00;0.469
chrom;27;27;00;0.500
gen;27;;00;14.268
chrom;28;0;00;0.531
chrom;28;1;00;0.500
chrom;28;2;00;0.526
chrom;28;3;00;0.500
chrom;28;4;00;0.484
chrom;28;5;00;0.502
chrom;28;6;00;0.484
chrom;28;7;00;0.484
chrom;28;8;00;0.516
chrom;28;9;00;0.472
chrom;28;10;00;0.500
chrom;28;11;00;0.531
chrom;28;12;00;0.469
chrom;28;13;00;0.472
chrom;28;14;00;0.437
chrom;28;15;00;0.516
chrom;28;16;00;0.531
chrom;28;17;00;0.477
chrom;28;18;00;0.515
chrom;28;19;00;0.456
chrom;28;20;00;0.531
chrom;28;21;00;0.484
chrom;28;22;00;0.516
chrom;28;23;00;0.410
chrom;28;24;00;0.437
chrom;28;25;00;0.437
chrom;28;26;00;0.500
chrom;28;27;00;0.594
gen;28;;00;13.954
chrom;29;0;00;0.500
chrom;29;1;00;0.500
chrom;29;2;00;0.508
chrom;29;3;00;0.471
chrom;29;4;00;0.537
chrom;29;5;00;0.512
chrom;29;6;00;0.500
chrom;29;7;00;0.453
chrom;29;8;00;0.531
chrom;29;9;00;0.516
chrom;29;10;00;0.498
chrom;29;11;00;0.473
chrom;29;12;00;0.500
chrom;29;13;00;0.520
chrom;29;14;00;0.480
chrom;29;15;00;0.518
chrom;29;16;00;0.547
chrom;29;17;00;0.528
chrom;29;18;00;0.475
chrom;29;19;00;0.446
chrom;29;20;00;0.437
chrom;29;21;00;0.469
chrom;29;22;00;0.500
chrom;29;23;00;0.515
chrom;29;24;00;0.510
chrom;29;25;00;0.425
chrom;29;26;00;0.515
chrom;29;27;00;0.494
gen;29;;00;14.080
chrom;30;0;00;0.500
chrom;30;1;00;0.520
chrom;30;2;00;0.484
chrom;30;3;00;0.506
chrom;30;4;00;0.500
chrom;30;5;00;0.564
chrom;30;6;00;0.516
chrom;30;7;00;0.484
chrom;30;8;00;0.515
chrom;30;9;00;0.487
chrom;30;10;00;0.531
chrom;30;11;00;0.429
chrom;30;12;00;0.500
chrom;30;13;00;0.531
chrom;30;14;00;0.406
chrom;30;15;00;0.500
chrom;30;16;00;0.531
chrom;30;17;00;0.536
chrom;30;18;00;0.526
chrom;30;19;00;0.501
chrom;30;20;00;0.484
chrom;30;21;00;0.437
chrom;30;22;00;0.484
chrom;30;23;00;0.542
chrom;30;24;00;0.484
chrom;30;25;00;0.517
chrom;30;26;00;0.422
chrom;30;27;00;0.515
gen;30;;00;14.116
chrom;31;0;00;0.547
chrom;31;1;00;0.484
chrom;31;2;00;0.565
chrom;31;3;00;0.503
chrom;31;4;00;0.515
chrom;31;5;00;0.611
chrom;31;6;00;0.453
chrom;31;7;00;0.484
chrom;31;8;00;0.500
chrom;31;9;00;0.531
chrom;31;10;00;0.537
chrom;31;11;00;0.469
chrom;31;12;00;0.453
chrom;31;13;00;0.487
chrom;31;14;00;0.531
chrom;31;15;00;0.515
chrom;31;16;00;0.506
chrom;31;17;00;0.469
chrom;31;18;00;0.390
chrom;31;19;00;0.516
chrom;31;20;00;0.488
chrom;31;21;00;0.531
chrom;31;22;00;0.500
chrom;31;23;00;0.469
chrom;31;24;00;0.500
chrom;31;25;00;0.437
chrom;31;26;00;0.469
chrom;31;27;00;0.422
gen;31;;00;14.007
chrom;32;0;00;0.547
chrom;32;1;00;0.500
chrom;32;2;00;0.465
chrom;32;3;00;0.526
chrom;32;4;00;0.522
chrom;32;5;00;0.502
chrom;32;6;00;0.524
chrom;32;7;00;0.500
chrom;32;8;00;0.531
chrom;32;9;00;0.469
chrom;32;10;00;0.500
chrom;32;11;00;0.557
chrom;32;12;00;0.531
chrom;32;13;00;0.476
chrom;32;14;00;0.516
chrom;32;15;00;0.484
chrom;32;16;00;0.538
chrom;32;17;00;0.501
chrom;32;18;00;0.432
chrom;32;19;00;0.471
chrom;32;20;00;0.516
chrom;32;21;00;0.406
chrom;32;22;00;0.475
chrom;32;23;00;0.500
chrom;32;24;00;0.518
chrom;32;25;00;0.538
chrom;32;26;00;0.607
chrom;32;27;00;0.578
gen;32;;00;14.494
chrom;33;0;00;0.519
chrom;33;1;00;0.551
chrom;33;2;00;0.549
chrom;33;3;00;0.499
chrom;33;4;00;0.509
chrom;33;5;00;0.500
chrom;33;6;00;0.500
chrom;33;7;00;0.484
chrom;33;8;00;0.497
chrom;33;9;00;0.484
chrom;33;10;00;0.532
chrom;33;11;00;0.553
chrom;33;12;00;0.516
chrom;33;13;00;0.467
chrom;33;14;00;0.519
chrom;33;15;00;0.517
chrom;33;16;00;0.513
chrom;33;17;00;0.484
chrom;33;18;00;0.490
chrom;33;19;00;0.547
chrom;33;20;00;0.516
chrom;33;21;00;0.516
chrom;33;22;00;0.541
chrom;33;23;00;0.529
chrom;33;24;00;0.475
chrom;33;25;00;0.453
chrom;33;26;00;0.599
chrom;33;27;00;0.516
gen;33;;00;14.616
chrom;34;0;00;0.478
chrom;34;1;00;0.500
chrom;34;2;00;0.534
chrom;34;3;00;0.516
chrom;34;4;00;0.469
chrom;34;5;00;0.531
chrom;34;6;00;0.484
chrom;34;7;00;0.484
chrom;34;8;00;0.469
chrom;34;9;00;0.500
chrom;34;10;00;0.476
chrom;34;11;00;0.500
chrom;34;12;00;0.473
chrom;34;13;00;0.531
chrom;34;14;00;0.459
chrom;34;15;00;0.500
chrom;34;16;00;0.517
chrom;34;17;00;0.562
chrom;34;18;00;0.501
chrom;34;19;00;0.531
chrom;34;20;00;0.438
chrom;34;21;00;0.547
chrom;34;22;00;0.445
chrom;34;23;00;0.569
chrom;34;24;00;0.516
chrom;34;25;00;0.434
chrom;34;26;00;0.509
chrom;34;27;00;0.442
gen;34;;00;14.115
chrom;35;0;00;0.496
chrom;35;1;00;0.531
chrom;35;2;00;0.510
chrom;35;3;00;0.484
chrom;35;4;00;0.516
chrom;35;5;00;0.524
chrom;35;6;00;0.515
chrom;35;7;00;0.500
chrom;35;8;00;0.500
chrom;35;9;00;0.516
chrom;35;10;00;0.535
chrom;35;11;00;0.453
chrom;35;12;00;0.499
chrom;35;13;00;0.422
chrom;35;14;00;0.458
chrom;35;15;00;0.562
