generation;idx;fitness;param0;param1;param2;param3;param4;param5;param6;param7;param8;param9
8;4;2.951417004048583;-d;-rrt;;;;;;;;
8;5;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
8;6;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
8;7;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
8;8;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;-rsd;-r;5
8;9;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
8;10;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
8;11;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
8;12;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
8;13;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
8;14;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
8;15;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
8;16;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
8;17;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
8;18;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
8;19;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
8;20;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;-rsd;-r;5
8;21;2.904382470119522;-d;;-ct;-cta;0.0;-ctb;1;;;
8;22;2.892857142857143;-d;-rrt;-ct;-cta;0.67;-ctb;1;;;
8;23;2.8814229249011856;-d;-rrt;-ct;-cta;0.0;-ctb;3;-rsd;-r;10
8;24;2.904382470119522;-d;;;;;;;;;
8;25;2.650909090909091;-d;-rrt;;;;;;-rsd;-r;5
8;26;2.87007874015748;-d;-rrt;-ct;-cta;0.67;-ctb;1;-rsd;-r;5
8;27;2.5489510489510487;;;-ct;-cta;0.33;-ctb;1;;;
8;28;2.951417004048583;-d;-rrt;;;;;;-rsd;-r;10
8;29;2.951417004048583;-d;-rrt;;;;;;;;
8;30;2.951417004048583;-d;-rrt;;;;;;;;
8;31;2.904382470119522;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;1
8;32;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
8;33;2.951417004048583;-d;-rrt;;;;;;-rsd;-r;10
8;34;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
8;35;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
8;36;1.8984375;-d;;-ct;-cta;0.33;-ctb;10;-rsd;-r;10
8;37;2.650909090909091;-d;-rrt;;;;;;-rsd;-r;5
8;38;2.951417004048583;-d;-rrt;;;;;;-rsd;-r;10
8;39;2.87007874015748;-d;;-ct;-cta;1.0;-ctb;1;;;
8;40;2.87007874015748;-d;;-ct;-cta;1.0;-ctb;1;;;
8;41;2.5489510489510487;;;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
8;42;2.951417004048583;-d;-rrt;;;;;;;;
8;43;2.904382470119522;-d;;;;;;;;;
8;44;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
8;45;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
8;46;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;;;
8;47;2.951417004048583;-d;-rrt;;;;;;;;
8;48;2.5489510489510487;;-rrt;;;;;;;;
8;49;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;;;
9;0;2.951417004048583;-d;-rrt;;;;;;;;
9;1;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
9;2;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
9;3;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
9;4;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;-rsd;-r;5
9;5;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
9;6;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
9;7;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;-rsd;-r;5
9;8;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
9;9;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
9;10;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
9;11;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
9;12;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
9;13;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
9;14;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
9;15;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
9;16;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
9;17;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
9;18;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
9;19;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
9;20;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;;;
9;21;1.8984375;-d;;-ct;-cta;0.33;-ctb;10;;;
9;22;2.892857142857143;-d;-rrt;-ct;-cta;0.67;-ctb;1;;;
9;23;2.904382470119522;-d;;;;;;;;;
9;24;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;;;
9;25;2.87007874015748;-d;;-ct;-cta;1.0;-ctb;1;-rsd;-r;5
9;26;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;-rsd;-r;5
9;27;2.793103448275862;-d;;-ct;-cta;0.33;-ctb;3;;;
9;28;2.951417004048583;-d;-rrt;-ct;-cta;1.0;-ctb;1;-rsd;-r;1
9;29;1.8984375;-d;;-ct;-cta;0.33;-ctb;10;-rsd;-r;5
9;30;2.951417004048583;-d;-rrt;;;;;;;;
9;31;2.951417004048583;-d;-rrt;;;;;;;;
9;32;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
9;33;2.951417004048583;-d;-rrt;;;;;;;;
9;34;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
9;35;2.793103448275862;-d;;-ct;-cta;0.33;-ctb;3;-rsd;-r;5
9;36;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;;;
9;37;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;;;
9;38;2.5489510489510487;;;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
9;39;2.951417004048583;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;5
9;40;2.927710843373494;-d;-rrt;-ct;-cta;1.0;-ctb;1;-rsd;-r;5
9;41;2.892857142857143;-d;;-ct;-cta;0.33;-ctb;1;-rsd;-r;1
9;42;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
9;43;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
9;44;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
9;45;2.5489510489510487;;;-ct;-cta;0.33;-ctb;1;;;
9;46;2.5489510489510487;;-rrt;;;;;;;;
9;47;2.904382470119522;-d;;;;;;;;;
9;48;1.5543710021321961;-d;-rrt;-ct;-cta;1.0;-ctb;10;;;
9;49;2.904382470119522;-d;-rrt;-ct;-cta;0.0;-ctb;3;;;
10;0;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;-rsd;-r;5
10;1;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
10;2;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
10;3;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;-rsd;-r;5
10;4;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
10;5;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
10;6;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
10;7;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
10;8;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
10;9;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
10;10;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
10;11;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
10;12;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
10;13;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
10;14;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
10;15;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
10;16;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
10;17;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
10;18;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
10;19;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
10;20;2.5489510489510487;;;-ct;-cta;0.33;-ctb;1;;;
10;21;2.951417004048583;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;5
10;22;2.951417004048583;-d;-rrt;;;;;;-rsd;-r;10
10;23;2.904382470119522;-d;;;;;;;;;
10;24;2.87007874015748;-d;;-ct;-cta;1.0;-ctb;1;;;
10;25;2.641304347826087;-d;;;;;;;-rsd;-r;5
10;26;2.641304347826087;-d;;-ct;-cta;0.0;-ctb;1;-rsd;-r;5
10;27;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;;;
10;28;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;-rsd;-r;10
10;29;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
10;30;2.951417004048583;-d;-rrt;;;;;;;;
10;31;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;-rsd;-r;10
10;32;2.8255813953488373;-d;;-ct;-cta;0.67;-ctb;1;;;
10;33;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;-rsd;-r;5
10;34;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
10;35;2.650909090909091;-d;-rrt;-ct;-cta;0.0;-ctb;1;-rsd;-r;5
10;36;2.951417004048583;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;5
10;37;2.939516129032258;-d;-rrt;-ct;-cta;1.0;-ctb;1;;;
10;38;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;;;
10;39;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
10;40;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;;;
10;41;2.566901408450704;;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;5
10;42;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;-rsd;-r;10
10;43;1.8984375;-d;;-ct;-cta;0.33;-ctb;10;;;
10;44;2.793103448275862;-d;;-ct;-cta;0.33;-ctb;3;;;
10;45;2.904382470119522;-d;;-ct;-cta;0.0;-ctb;1;;;
10;46;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
10;47;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
10;48;2.892857142857143;-d;-rrt;-ct;-cta;0.67;-ctb;1;;;
10;49;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
11;0;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
11;1;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;-rsd;-r;5
11;2;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
11;3;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
11;4;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
11;5;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
11;6;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
11;7;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
11;8;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
11;9;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
11;10;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
11;11;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
11;12;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
11;13;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
11;14;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
11;15;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
11;16;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
11;17;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
11;18;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
11;19;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
11;20;2.892857142857143;-d;;-ct;-cta;0.33;-ctb;1;-rsd;-r;1
11;21;2.904382470119522;-d;;;;;;;;;
11;22;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;;;
11;23;2.951417004048583;-d;-rrt;;;;;;;;
11;24;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
11;25;2.4139072847682117;-d;-rrt;;;;;;-rsd;-r;1
11;26;2.87007874015748;-d;;-ct;-cta;1.0;-ctb;1;;;
11;27;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;-rsd;-r;5
11;28;2.904382470119522;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;1
11;29;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;;;
11;30;2.939516129032258;-d;-rrt;-ct;-cta;1.0;-ctb;1;;;
11;31;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;;;
11;32;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
11;33;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;-rsd;-r;10
11;34;2.951417004048583;-d;-rrt;;;;;;-rsd;-r;10
11;35;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;;;
11;36;2.793103448275862;-d;;-ct;-cta;0.33;-ctb;3;;;
11;37;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
11;38;2.939516129032258;-d;-rrt;-ct;-cta;1.0;-ctb;1;;;
11;39;1.8984375;-d;;-ct;-cta;0.33;-ctb;10;;;
11;40;2.5489510489510487;;;-ct;-cta;0.33;-ctb;1;;;
11;41;2.87007874015748;-d;;-ct;-cta;1.0;-ctb;1;;;
11;42;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
11;43;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
11;44;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;-rsd;-r;5
11;45;2.5489510489510487;;;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
11;46;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;-rsd;-r;5
11;47;2.892857142857143;-d;-rrt;-ct;-cta;0.67;-ctb;1;;;
11;48;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;-rsd;-r;10
11;49;2.8255813953488373;-d;;-ct;-cta;0.67;-ctb;1;;;
12;0;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
12;1;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
12;2;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
12;3;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
12;4;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
12;5;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
12;6;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
12;7;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
12;8;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
12;9;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
12;10;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
12;11;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
12;12;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
12;13;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
12;14;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
12;15;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
12;16;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
12;17;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
12;18;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
12;19;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
12;20;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;;;
12;21;2.5489510489510487;;;-ct;-cta;0.33;-ctb;1;;;
12;22;2.892857142857143;-d;;-ct;-cta;0.33;-ctb;1;-rsd;-r;1
12;23;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
12;24;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;;;
12;25;2.892857142857143;-d;-rrt;-ct;-cta;0.67;-ctb;1;;;
12;26;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;;;
12;27;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
12;28;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;;;
12;29;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
12;30;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
12;31;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
12;32;2.951417004048583;-d;-rrt;;;;;;;;
12;33;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;;;
12;34;1.8984375;-d;;-ct;-cta;0.33;-ctb;10;;;
12;35;2.951417004048583;-d;-rrt;;;;;;;;
12;36;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;-rsd;-r;10
12;37;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
12;38;2.951417004048583;-d;-rrt;;;;;;-rsd;-r;10
12;39;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;;;
12;40;2.793103448275862;-d;;-ct;-cta;0.33;-ctb;3;;;
12;41;2.927710843373494;-d;-rrt;-ct;-cta;1.0;-ctb;1;-rsd;-r;5
12;42;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
12;43;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
12;44;2.87007874015748;-d;;-ct;-cta;1.0;-ctb;1;;;
12;45;2.904382470119522;-d;;-ct;-cta;0.0;-ctb;1;;;
12;46;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;-rsd;-r;10
12;47;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
12;48;2.939516129032258;-d;-rrt;-ct;-cta;1.0;-ctb;1;-rsd;-r;10
12;49;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
13;0;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
13;1;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
13;2;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
13;3;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
13;4;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
13;5;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
13;6;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
13;7;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
13;8;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
13;9;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
13;10;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
13;11;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
13;12;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
13;13;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
13;14;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
13;15;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
13;16;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
13;17;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
13;18;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
13;19;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
13;20;2.892857142857143;-d;-rrt;-ct;-cta;0.67;-ctb;1;;;
13;21;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
13;22;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
13;23;2.904382470119522;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;1
13;24;2.939516129032258;-d;-rrt;-ct;-cta;1.0;-ctb;1;;;
13;25;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
13;26;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;-rsd;-r;10
13;27;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
13;28;2.951417004048583;-d;-rrt;;;;;;;;
13;29;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;;;
13;30;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;;;
13;31;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
13;32;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
13;33;2.4139072847682117;-d;-rrt;;;;;;-rsd;-r;1
13;34;2.951417004048583;-d;-rrt;;;;;;;;
13;35;2.951417004048583;-d;-rrt;;;;;;;;
13;36;2.4880546075085324;;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;1
13;37;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;;;
13;38;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
13;39;2.951417004048583;-d;-rrt;;;;;;;;
13;40;2.892857142857143;-d;-rrt;-ct;-cta;0.67;-ctb;1;;;
13;41;2.892857142857143;-d;-rrt;-ct;-cta;0.67;-ctb;1;;;
13;42;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
13;43;2.939516129032258;-d;-rrt;-ct;-cta;1.0;-ctb;1;-rsd;-r;10
13;44;2.904382470119522;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;1
13;45;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;;;
13;46;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
13;47;2.927710843373494;-d;-rrt;-ct;-cta;0.67;-ctb;1;-rsd;-r;1
13;48;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;;;
13;49;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;-rsd;-r;10
14;0;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
14;1;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
14;2;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
14;3;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
14;4;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
14;5;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
14;6;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
14;7;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
14;8;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
14;9;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
14;10;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
14;11;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
14;12;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
14;13;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
14;14;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
14;15;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
14;16;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
14;17;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
14;18;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
14;19;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
14;20;2.951417004048583;-d;-rrt;;;;;;;;
14;21;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
14;22;2.951417004048583;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;5
14;23;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
14;24;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;;;
14;25;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;;;
14;26;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;-rsd;-r;10
14;27;2.892857142857143;-d;-rrt;-ct;-cta;0.67;-ctb;1;;;
14;28;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
14;29;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
14;30;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
14;31;2.566901408450704;;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;5
14;32;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;-rsd;-r;10
14;33;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;;;
14;34;2.939516129032258;-d;-rrt;-ct;-cta;1.0;-ctb;1;-rsd;-r;10
14;35;2.892857142857143;-d;-rrt;-ct;-cta;0.67;-ctb;1;-rsd;-r;10
14;36;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
14;37;2.650909090909091;-d;-rrt;;;;;;-rsd;-r;5
14;38;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;-rsd;-r;10
