timed;gen;idx;min;sec
chrom;248;5;00;0.497
chrom;248;6;00;0.496
chrom;248;7;00;0.538
chrom;248;8;00;0.584
chrom;248;9;00;0.522
chrom;248;10;00;0.543
chrom;248;11;00;0.483
gen;248;;00;6.269
chrom;249;0;00;0.561
chrom;249;1;00;0.516
chrom;249;2;00;0.471
chrom;249;3;00;0.516
chrom;249;4;00;0.508
chrom;249;5;00;0.581
chrom;249;6;00;0.491
chrom;249;7;00;0.506
chrom;249;8;00;0.442
chrom;249;9;00;0.498
chrom;249;10;00;0.462
chrom;249;11;00;0.445
gen;249;;00;6.094
chrom;250;0;00;0.525
chrom;250;1;00;0.528
chrom;250;2;00;0.538
chrom;250;3;00;0.549
chrom;250;4;00;0.674
chrom;250;5;00;0.589
chrom;250;6;00;0.560
chrom;250;7;00;0.516
chrom;250;8;00;0.469
chrom;250;9;00;0.604
chrom;250;10;00;0.487
chrom;250;11;00;0.399
gen;250;;00;6.530
chrom;251;0;00;0.490
chrom;251;1;00;0.523
chrom;251;2;00;0.495
chrom;251;3;00;0.503
chrom;251;4;00;0.532
chrom;251;5;00;0.502
chrom;251;6;00;0.420
chrom;251;7;00;0.530
chrom;251;8;00;0.540
chrom;251;9;00;0.525
chrom;251;10;00;0.534
chrom;251;11;00;0.490
gen;251;;00;6.212
chrom;252;0;00;0.487
chrom;252;1;00;0.487
chrom;252;2;00;0.516
chrom;252;3;00;0.511
chrom;252;4;00;0.516
chrom;252;5;00;0.464
chrom;252;6;00;0.514
chrom;252;7;00;0.522
chrom;252;8;00;0.534
chrom;252;9;00;0.490
chrom;252;10;00;0.523
chrom;252;11;00;0.542
gen;252;;00;6.188
chrom;253;0;00;0.510
chrom;253;1;00;0.506
chrom;253;2;00;0.567
chrom;253;3;00;0.484
chrom;253;4;00;0.439
chrom;253;5;00;0.542
chrom;253;6;00;0.527
chrom;253;7;00;0.522
chrom;253;8;00;0.476
chrom;253;9;00;0.459
chrom;253;10;00;0.515
chrom;253;11;00;0.518
gen;253;;00;6.163
chrom;254;0;00;0.448
chrom;254;1;00;0.503
chrom;254;2;00;0.505
chrom;254;3;00;0.460
chrom;254;4;00;0.480
chrom;254;5;00;0.506
chrom;254;6;00;0.543
chrom;254;7;00;0.459
chrom;254;8;00;0.450
chrom;254;9;00;0.492
chrom;254;10;00;0.447
chrom;254;11;00;0.494
gen;254;;00;5.931
chrom;255;0;00;0.503
chrom;255;1;00;0.468
chrom;255;2;00;0.497
chrom;255;3;00;0.469
chrom;255;4;00;0.498
chrom;255;5;00;0.528
chrom;255;6;00;0.460
chrom;255;7;00;0.548
chrom;255;8;00;0.541
chrom;255;9;00;0.514
chrom;255;10;00;0.601
chrom;255;11;00;0.425
gen;255;;00;6.173
chrom;256;0;00;0.549
chrom;256;1;00;0.514
chrom;256;2;00;0.613
chrom;256;3;00;0.497
chrom;256;4;00;0.460
chrom;256;5;00;0.528
chrom;256;6;00;0.506
chrom;256;7;00;0.491
chrom;256;8;00;0.505
chrom;256;9;00;0.483
chrom;256;10;00;0.519
chrom;256;11;00;0.503
gen;256;;00;6.228
chrom;257;0;00;0.484
chrom;257;1;00;0.524
chrom;257;2;00;0.516
chrom;257;3;00;0.495
chrom;257;4;00;0.546
chrom;257;5;00;0.490
chrom;257;6;00;0.766
chrom;257;7;00;0.588
chrom;257;8;00;0.534
chrom;257;9;00;0.516
chrom;257;10;00;0.428
chrom;257;11;00;0.418
gen;257;;00;6.410
chrom;258;0;00;0.511
chrom;258;1;00;0.532
chrom;258;2;00;0.522
chrom;258;3;00;0.497
chrom;258;4;00;0.410
chrom;258;5;00;0.473
chrom;258;6;00;0.573
chrom;258;7;00;0.512
chrom;258;8;00;0.521
chrom;258;9;00;0.531
chrom;258;10;00;0.423
chrom;258;11;00;0.427
gen;258;;00;6.002
chrom;259;0;00;0.514
chrom;259;1;00;0.518
chrom;259;2;00;0.512
chrom;259;3;00;0.477
chrom;259;4;00;0.534
chrom;259;5;00;0.496
chrom;259;6;00;0.502
chrom;259;7;00;0.481
chrom;259;8;00;0.613
chrom;259;9;00;0.552
chrom;259;10;00;0.425
chrom;259;11;00;0.503
gen;259;;00;6.251
chrom;260;0;00;0.506
chrom;260;1;00;0.529
chrom;260;2;00;0.498
chrom;260;3;00;0.508
chrom;260;4;00;0.544
chrom;260;5;00;0.506
chrom;260;6;00;0.712
chrom;260;7;00;0.653
chrom;260;8;00;0.478
chrom;260;9;00;0.498
chrom;260;10;00;0.557
chrom;260;11;00;0.463
gen;260;;00;6.522
chrom;261;0;00;0.510
chrom;261;1;00;0.489
chrom;261;2;00;0.516
chrom;261;3;00;0.546
chrom;261;4;00;0.456
chrom;261;5;00;0.492
chrom;261;6;00;0.441
chrom;261;7;00;0.497
chrom;261;8;00;0.461
chrom;261;9;00;0.557
chrom;261;10;00;0.437
chrom;261;11;00;0.519
gen;261;;00;5.945
chrom;262;0;00;0.499
chrom;262;1;00;0.519
chrom;262;2;00;0.483
chrom;262;3;00;0.494
chrom;262;4;00;0.556
chrom;262;5;00;0.533
chrom;262;6;00;0.463
chrom;262;7;00;0.562
chrom;262;8;00;0.415
chrom;262;9;00;0.537
chrom;262;10;00;0.607
chrom;262;11;00;0.495
gen;262;;00;6.222
chrom;263;0;00;0.511
chrom;263;1;00;0.616
chrom;263;2;00;0.454
chrom;263;3;00;0.533
chrom;263;4;00;0.472
chrom;263;5;00;0.566
chrom;263;6;00;0.669
chrom;263;7;00;0.497
chrom;263;8;00;0.524
chrom;263;9;00;0.576
chrom;263;10;00;0.502
chrom;263;11;00;0.478
gen;263;;00;6.540
chrom;264;0;00;0.525
chrom;264;1;00;0.546
chrom;264;2;00;0.518
chrom;264;3;00;0.611
chrom;264;4;00;0.468
chrom;264;5;00;0.576
chrom;264;6;00;0.541
chrom;264;7;00;0.512
chrom;264;8;00;0.625
chrom;264;9;00;0.636
chrom;264;10;00;0.396
chrom;264;11;00;0.504
gen;264;;00;6.549
chrom;265;0;00;0.515
chrom;265;1;00;0.483
chrom;265;2;00;0.505
chrom;265;3;00;0.560
chrom;265;4;00;0.522
chrom;265;5;00;0.405
chrom;265;6;00;0.483
chrom;265;7;00;0.546
chrom;265;8;00;0.492
chrom;265;9;00;0.515
chrom;265;10;00;0.545
chrom;265;11;00;0.489
gen;265;;00;6.140
chrom;266;0;00;0.489
chrom;266;1;00;0.478
chrom;266;2;00;0.504
chrom;266;3;00;0.499
chrom;266;4;00;0.470
chrom;266;5;00;0.488
chrom;266;6;00;0.581
chrom;266;7;00;0.578
chrom;266;8;00;0.595
chrom;266;9;00;0.629
chrom;266;10;00;0.563
chrom;266;11;00;0.522
gen;266;;00;6.486
chrom;267;0;00;0.513
chrom;267;1;00;0.507
chrom;267;2;00;0.502
chrom;267;3;00;0.511
chrom;267;4;00;0.485
chrom;267;5;00;0.498
chrom;267;6;00;0.528
chrom;267;7;00;0.532
chrom;267;8;00;0.461
chrom;267;9;00;0.435
chrom;267;10;00;0.478
chrom;267;11;00;0.517
gen;267;;00;6.058
chrom;268;0;00;0.507
chrom;268;1;00;0.543
chrom;268;2;00;0.455
chrom;268;3;00;0.519
chrom;268;4;00;0.526
chrom;268;5;00;0.390
chrom;268;6;00;0.484
chrom;268;7;00;0.491
chrom;268;8;00;0.545
chrom;268;9;00;0.474
chrom;268;10;00;0.472
chrom;268;11;00;0.494
gen;268;;00;5.973
chrom;269;0;00;0.494
chrom;269;1;00;0.492
chrom;269;2;00;0.514
chrom;269;3;00;0.597
chrom;269;4;00;0.476
chrom;269;5;00;0.477
chrom;269;6;00;0.488
chrom;269;7;00;0.513
chrom;269;8;00;0.506
chrom;269;9;00;0.399
chrom;269;10;00;0.412
chrom;269;11;00;0.522
gen;269;;00;5.993
chrom;270;0;00;0.466
chrom;270;1;00;0.508
chrom;270;2;00;0.586
chrom;270;3;00;0.549
chrom;270;4;00;0.523
chrom;270;5;00;0.458
chrom;270;6;00;0.514
chrom;270;7;00;0.411
chrom;270;8;00;0.509
chrom;270;9;00;0.464
chrom;270;10;00;0.500
chrom;270;11;00;0.500
gen;270;;00;6.054
chrom;271;0;00;0.541
chrom;271;1;00;0.531
chrom;271;2;00;0.485
chrom;271;3;00;0.516
chrom;271;4;00;0.516
chrom;271;5;00;0.444
chrom;271;6;00;0.541
chrom;271;7;00;0.530
chrom;271;8;00;0.512
chrom;271;9;00;0.511
chrom;271;10;00;0.497
chrom;271;11;00;0.407
gen;271;;00;6.116
chrom;272;0;00;0.508
chrom;272;1;00;0.473
chrom;272;2;00;0.537
chrom;272;3;00;0.495
chrom;272;4;00;0.554
chrom;272;5;00;0.490
chrom;272;6;00;0.503
chrom;272;7;00;0.426
chrom;272;8;00;0.536
chrom;272;9;00;0.485
chrom;272;10;00;0.504
chrom;272;11;00;0.487
gen;272;;00;6.057
chrom;273;0;00;0.527
chrom;273;1;00;0.480
chrom;273;2;00;0.513
chrom;273;3;00;0.491
chrom;273;4;00;0.546
chrom;273;5;00;0.487
chrom;273;6;00;0.470
chrom;273;7;00;0.598
chrom;273;8;00;0.608
chrom;273;9;00;0.583
chrom;273;10;00;0.578
chrom;273;11;00;0.622
gen;273;;00;6.609
chrom;274;0;00;0.649
chrom;274;1;00;0.732
chrom;274;2;00;0.513
chrom;274;3;00;0.492
chrom;274;4;00;0.500
chrom;274;5;00;0.484
chrom;274;6;00;0.703
chrom;274;7;00;0.489
chrom;274;8;00;0.576
chrom;274;9;00;0.487
chrom;274;10;00;0.570
chrom;274;11;00;0.558
gen;274;;00;6.861
chrom;275;0;00;0.551
chrom;275;1;00;0.554
chrom;275;2;00;0.500
chrom;275;3;00;0.481
chrom;275;4;00;0.515
chrom;275;5;00;0.518
chrom;275;6;00;0.525
chrom;275;7;00;0.503
chrom;275;8;00;0.595
chrom;275;9;00;0.519
chrom;275;10;00;0.470
chrom;275;11;00;0.493
gen;275;;00;6.325
chrom;276;0;00;0.454
chrom;276;1;00;0.502
chrom;276;2;00;0.525
chrom;276;3;00;0.449
chrom;276;4;00;0.482
chrom;276;5;00;0.494
chrom;276;6;00;0.502
chrom;276;7;00;0.581
chrom;276;8;00;0.552
chrom;276;9;00;0.621
chrom;276;10;00;0.554
chrom;276;11;00;0.469
gen;276;;00;6.307
chrom;277;0;00;0.490
chrom;277;1;00;0.571
chrom;277;2;00;0.537
chrom;277;3;00;0.507
chrom;277;4;00;0.542
chrom;277;5;00;0.545
chrom;277;6;00;0.508
chrom;277;7;00;0.563
chrom;277;8;00;0.541
chrom;277;9;00;0.510
chrom;277;10;00;0.430
chrom;277;11;00;0.529
gen;277;;00;6.404
chrom;278;0;00;0.523
chrom;278;1;00;0.542
chrom;278;2;00;0.492
chrom;278;3;00;0.512
chrom;278;4;00;0.537
chrom;278;5;00;0.466
chrom;278;6;00;0.490
chrom;278;7;00;0.577
chrom;278;8;00;0.606
chrom;278;9;00;0.478
chrom;278;10;00;0.475
chrom;278;11;00;0.512
gen;278;;00;6.300
chrom;279;0;00;0.576
chrom;279;1;00;0.600
chrom;279;2;00;0.608
chrom;279;3;00;0.490
chrom;279;4;00;0.498
chrom;279;5;00;0.556
chrom;279;6;00;0.571
chrom;279;7;00;0.459
chrom;279;8;00;0.512
chrom;279;9;00;0.762
chrom;279;10;00;0.575
chrom;279;11;00;0.502
gen;279;;00;6.849
chrom;280;0;00;0.532
chrom;280;1;00;0.539
chrom;280;2;00;0.465
chrom;280;3;00;0.507
chrom;280;4;00;0.591
chrom;280;5;00;0.568
chrom;280;6;00;0.606
chrom;280;7;00;0.492
chrom;280;8;00;0.398
chrom;280;9;00;0.506
chrom;280;10;00;0.511
chrom;280;11;00;0.491
gen;280;;00;6.335
chrom;281;0;00;0.513
chrom;281;1;00;0.506
chrom;281;2;00;0.481
chrom;281;3;00;0.491
chrom;281;4;00;0.513
chrom;281;5;00;0.443
chrom;281;6;00;0.509
chrom;281;7;00;0.416
chrom;281;8;00;0.495
chrom;281;9;00;0.471
chrom;281;10;00;0.482
chrom;281;11;00;0.521
gen;281;;00;5.966
chrom;282;0;00;0.514
chrom;282;1;00;0.521
chrom;282;2;00;0.528
chrom;282;3;00;0.522
chrom;282;4;00;0.451
chrom;282;5;00;0.506
chrom;282;6;00;0.513
chrom;282;7;00;0.522
chrom;282;8;00;0.512
chrom;282;9;00;0.490
chrom;282;10;00;0.513
chrom;282;11;00;0.491
gen;282;;00;6.143
chrom;283;0;00;0.492
chrom;283;1;00;0.512
chrom;283;2;00;0.463
chrom;283;3;00;0.493
chrom;283;4;00;0.473
chrom;283;5;00;0.540
chrom;283;6;00;0.434
chrom;283;7;00;0.505
chrom;283;8;00;0.462
chrom;283;9;00;0.476
chrom;283;10;00;0.491
chrom;283;11;00;0.434
gen;283;;00;5.827
chrom;284;0;00;0.540
chrom;284;1;00;0.510
chrom;284;2;00;0.475
chrom;284;3;00;0.491
chrom;284;4;00;0.482
chrom;284;5;00;0.505
chrom;284;6;00;0.532
chrom;284;7;00;0.550
chrom;284;8;00;0.479
chrom;284;9;00;0.490
chrom;284;10;00;0.405
chrom;284;11;00;0.478
gen;284;;00;6.063
chrom;285;0;00;0.487
chrom;285;1;00;0.545
chrom;285;2;00;0.480
chrom;285;3;00;0.507
chrom;285;4;00;0.414
chrom;285;5;00;0.458
chrom;285;6;00;0.529
chrom;285;7;00;0.536
chrom;285;8;00;0.498
chrom;285;9;00;0.491
chrom;285;10;00;0.496
chrom;285;11;00;0.512
gen;285;;00;6.030
chrom;286;0;00;0.506
chrom;286;1;00;0.522
chrom;286;2;00;0.481
chrom;286;3;00;0.460
chrom;286;4;00;0.497
chrom;286;5;00;0.507
chrom;286;6;00;0.587
chrom;286;7;00;0.397
chrom;286;8;00;0.474
chrom;286;9;00;0.529
chrom;286;10;00;0.458
chrom;286;11;00;0.522
gen;286;;00;6.037
chrom;287;0;00;0.450
chrom;287;1;00;0.566
chrom;287;2;00;0.488
chrom;287;3;00;0.503
chrom;287;4;00;0.481
chrom;287;5;00;0.506
chrom;287;6;00;0.483
chrom;287;7;00;0.504
chrom;287;8;00;0.531
chrom;287;9;00;0.450
chrom;287;10;00;0.463
chrom;287;11;00;0.456
gen;287;;00;5.950
chrom;288;0;00;0.497
chrom;288;1;00;0.522
chrom;288;2;00;0.465
chrom;288;3;00;0.522
chrom;288;4;00;0.498
chrom;288;5;00;0.536
chrom;288;6;00;0.502
chrom;288;7;00;0.471
chrom;288;8;00;0.497
chrom;288;9;00;0.537
chrom;288;10;00;0.481
chrom;288;11;00;0.475
gen;288;;00;6.113
chrom;289;0;00;0.494
chrom;289;1;00;0.509
chrom;289;2;00;0.476
chrom;289;3;00;0.465
chrom;289;4;00;0.553
chrom;289;5;00;0.515
chrom;289;6;00;0.395
chrom;289;7;00;0.428
chrom;289;8;00;0.497
chrom;289;9;00;0.445
chrom;289;10;00;0.524
chrom;289;11;00;0.495
gen;289;;00;5.904
chrom;290;0;00;0.536
chrom;290;1;00;0.544
chrom;290;2;00;0.500
chrom;290;3;00;0.504
chrom;290;4;00;0.459
chrom;290;5;00;0.414
chrom;290;6;00;0.480
chrom;290;7;00;0.521
chrom;290;8;00;0.497
chrom;290;9;00;0.553
chrom;290;10;00;0.465
chrom;290;11;00;0.475
gen;290;;00;6.043
chrom;291;0;00;0.497
chrom;291;1;00;0.553
chrom;291;2;00;0.482
chrom;291;3;00;0.490
chrom;291;4;00;0.492
chrom;291;5;00;0.497
chrom;291;6;00;0.460
chrom;291;7;00;0.495
chrom;291;8;00;0.522
chrom;291;9;00;0.491
chrom;291;10;00;0.494
chrom;291;11;00;0.560
gen;291;;00;6.114
chrom;292;0;00;0.506
chrom;292;1;00;0.496
chrom;292;2;00;0.506
chrom;292;3;00;0.490
chrom;292;4;00;0.498
chrom;292;5;00;0.557
chrom;292;6;00;0.512
chrom;292;7;00;0.500
chrom;292;8;00;0.530
chrom;292;9;00;0.546
chrom;292;10;00;0.416
chrom;292;11;00;0.522
gen;292;;00;6.193
chrom;293;0;00;0.524
chrom;293;1;00;0.527
chrom;293;2;00;0.508
chrom;293;3;00;0.503
chrom;293;4;00;0.536
chrom;293;5;00;0.530
chrom;293;6;00;0.520
chrom;293;7;00;0.501
chrom;293;8;00;0.506
chrom;293;9;00;0.553
chrom;293;10;00;0.422
chrom;293;11;00;0.576
gen;293;;00;6.292
chrom;294;0;00;0.505
chrom;294;1;00;0.504
chrom;294;2;00;0.529
chrom;294;3;00;0.492
chrom;294;4;00;0.511
chrom;294;5;00;0.429
chrom;294;6;00;0.541
chrom;294;7;00;0.475
chrom;294;8;00;0.524
chrom;294;9;00;0.551
chrom;294;10;00;0.592
chrom;294;11;00;0.488
gen;294;;00;6.278
chrom;295;0;00;0.511
chrom;295;1;00;0.506
chrom;295;2;00;0.538
chrom;295;3;00;0.474
chrom;295;4;00;0.491
chrom;295;5;00;0.512
chrom;295;6;00;0.494
chrom;295;7;00;0.510
chrom;295;8;00;0.492
chrom;295;9;00;0.512
chrom;295;10;00;0.534
chrom;295;11;00;0.490
gen;295;;00;6.126
chrom;296;0;00;0.606
chrom;296;1;00;0.507
chrom;296;2;00;0.557
chrom;296;3;00;0.538
chrom;296;4;00;0.564
chrom;296;5;00;0.417
chrom;296;6;00;0.507
chrom;296;7;00;0.444
chrom;296;8;00;0.623
chrom;296;9;00;0.577
chrom;296;10;00;0.520
chrom;296;11;00;0.540
gen;296;;00;6.496
chrom;297;0;00;0.499
chrom;297;1;00;0.643
chrom;297;2;00;0.519
chrom;297;3;00;0.512
chrom;297;4;00;0.491
chrom;297;5;00;0.496
chrom;297;6;00;0.423
chrom;297;7;00;0.522
chrom;297;8;00;0.514
chrom;297;9;00;0.483
chrom;297;10;00;0.521
chrom;297;11;00;0.474
gen;297;;00;6.198
chrom;298;0;00;0.553
chrom;298;1;00;0.535
chrom;298;2;00;0.528
chrom;298;3;00;0.474
chrom;298;4;00;0.539
chrom;298;5;00;0.490
chrom;298;6;00;0.504
chrom;298;7;00;0.450
chrom;298;8;00;0.382
chrom;298;9;00;0.476
chrom;298;10;00;0.497
chrom;298;11;00;0.427
gen;298;;00;5.965
chrom;299;0;00;0.529
chrom;299;1;00;0.490
chrom;299;2;00;0.511
chrom;299;3;00;0.460
chrom;299;4;00;0.474
chrom;299;5;00;0.451
chrom;299;6;00;0.537
chrom;299;7;00;0.459
chrom;299;8;00;0.498
chrom;299;9;00;0.536
chrom;299;10;00;0.450
chrom;299;11;00;0.490
gen;299;;00;5.997
chrom;300;0;00;0.481
chrom;300;1;00;0.491
chrom;300;2;00;0.506
chrom;300;3;00;0.466
chrom;300;4;00;0.460
chrom;300;5;00;0.529
chrom;300;6;00;0.564
chrom;300;7;00;0.592
chrom;300;8;00;0.539
chrom;300;9;00;0.585
chrom;300;10;00;0.600
chrom;300;11;00;0.468
gen;300;;00;6.347
chrom;301;0;00;0.512
chrom;301;1;00;0.506
chrom;301;2;00;0.508
chrom;301;3;00;0.442
chrom;301;4;00;0.490
chrom;301;5;00;0.513
chrom;301;6;00;0.521
chrom;301;7;00;0.482
chrom;301;8;00;0.491
chrom;301;9;00;0.480
chrom;301;10;00;0.490
chrom;301;11;00;0.460
gen;301;;00;5.966
chrom;302;0;00;0.481
chrom;302;1;00;0.458
chrom;302;2;00;0.497
chrom;302;3;00;0.444
chrom;302;4;00;0.495
chrom;302;5;00;0.478
chrom;302;6;00;0.490
chrom;302;7;00;0.397
chrom;302;8;00;0.504
chrom;302;9;00;0.468
chrom;302;10;00;0.528
chrom;302;11;00;0.522
gen;302;;00;5.840
chrom;303;0;00;0.482
chrom;303;1;00;0.490
chrom;303;2;00;0.507
chrom;303;3;00;0.480
chrom;303;4;00;0.381
chrom;303;5;00;0.428
chrom;303;6;00;0.482
chrom;303;7;00;0.506
chrom;303;8;00;0.459
chrom;303;9;00;0.497
chrom;303;10;00;0.491
chrom;303;11;00;0.481
gen;303;;00;5.747
chrom;304;0;00;0.461
chrom;304;1;00;0.490
chrom;304;2;00;0.480
chrom;304;3;00;0.491
chrom;304;4;00;0.529
chrom;304;5;00;0.459
chrom;304;6;00;0.506
chrom;304;7;00;0.511
chrom;304;8;00;0.490
chrom;304;9;00;0.514
chrom;304;10;00;0.536
chrom;304;11;00;0.481
gen;304;;00;6.044
chrom;305;0;00;0.459
chrom;305;1;00;0.450
chrom;305;2;00;0.522
chrom;305;3;00;0.474
chrom;305;4;00;0.545
chrom;305;5;00;0.476
chrom;305;6;00;0.496
chrom;305;7;00;0.538
chrom;305;8;00;0.481
chrom;305;9;00;0.491
chrom;305;10;00;0.498
chrom;305;11;00;0.412
gen;305;;00;5.934
chrom;306;0;00;0.475
chrom;306;1;00;0.481
chrom;306;2;00;0.506
chrom;306;3;00;0.475
chrom;306;4;00;0.419
chrom;306;5;00;0.507
chrom;306;6;00;0.542
chrom;306;7;00;0.477
chrom;306;8;00;0.475
chrom;306;9;00;0.400
chrom;306;10;00;0.506
chrom;306;11;00;0.466
gen;306;;00;5.856
chrom;307;0;00;0.508
chrom;307;1;00;0.527
chrom;307;2;00;0.522
chrom;307;3;00;0.475
chrom;307;4;00;0.466
chrom;307;5;00;0.491
chrom;307;6;00;0.466
chrom;307;7;00;0.476
chrom;307;8;00;0.474
chrom;307;9;00;0.528
chrom;307;10;00;0.490
chrom;307;11;00;0.397
gen;307;;00;5.913
chrom;308;0;00;0.464
chrom;308;1;00;0.522
chrom;308;2;00;0.482
chrom;308;3;00;0.509
chrom;308;4;00;0.410
chrom;308;5;00;0.511
chrom;308;6;00;0.522
chrom;308;7;00;0.513
chrom;308;8;00;0.506
chrom;308;9;00;0.420
chrom;308;10;00;0.490
chrom;308;11;00;0.481
gen;308;;00;5.956
chrom;309;0;00;0.490
chrom;309;1;00;0.506
chrom;309;2;00;0.467
chrom;309;3;00;0.505
chrom;309;4;00;0.445
chrom;309;5;00;0.512
chrom;309;6;00;0.521
chrom;309;7;00;0.483
chrom;309;8;00;0.521
chrom;309;9;00;0.514
chrom;309;10;00;0.505
chrom;309;11;00;0.451
gen;309;;00;5.981
chrom;310;0;00;0.522
chrom;310;1;00;0.495
chrom;310;2;00;0.491
chrom;310;3;00;0.491
chrom;310;4;00;0.467
chrom;310;5;00;0.505
chrom;310;6;00;0.467
chrom;310;7;00;0.509
chrom;310;8;00;0.486
chrom;310;9;00;0.497
chrom;310;10;00;0.538
chrom;310;11;00;0.528
gen;310;;00;6.075
chrom;311;0;00;0.476
chrom;311;1;00;0.496
chrom;311;2;00;0.491
chrom;311;3;00;0.448
chrom;311;4;00;0.477
chrom;311;5;00;0.474
chrom;311;6;00;0.498
chrom;311;7;00;0.521
chrom;311;8;00;0.434
chrom;311;9;00;0.539
chrom;311;10;00;0.505
chrom;311;11;00;0.434
gen;311;;00;5.840
chrom;312;0;00;0.507
chrom;312;1;00;0.544
chrom;312;2;00;0.522
chrom;312;3;00;0.445
chrom;312;4;00;0.603
chrom;312;5;00;0.656
chrom;312;6;00;0.626
chrom;312;7;00;0.413
chrom;312;8;00;0.459
chrom;312;9;00;0.481
chrom;312;10;00;0.480
chrom;312;11;00;0.398
gen;312;;00;6.183
chrom;313;0;00;0.515
chrom;313;1;00;0.505
chrom;313;2;00;0.497
chrom;313;3;00;0.476
chrom;313;4;00;0.476
chrom;313;5;00;0.515
chrom;313;6;00;0.553
chrom;313;7;00;0.458
chrom;313;8;00;0.491
chrom;313;9;00;0.497
chrom;313;10;00;0.506
chrom;313;11;00;0.482
gen;313;;00;6.053
chrom;314;0;00;0.505
chrom;314;1;00;0.530
chrom;314;2;00;0.427
chrom;314;3;00;0.459
chrom;314;4;00;0.497
chrom;314;5;00;0.427
chrom;314;6;00;0.506
chrom;314;7;00;0.513
chrom;314;8;00;0.491
chrom;314;9;00;0.512
chrom;314;10;00;0.538
chrom;314;11;00;0.466
gen;314;;00;5.997
chrom;315;0;00;0.490
chrom;315;1;00;0.512
chrom;315;2;00;0.475
chrom;315;3;00;0.448
chrom;315;4;00;0.431
chrom;315;5;00;0.568
chrom;315;6;00;0.481
chrom;315;7;00;0.553
chrom;315;8;00;0.575
chrom;315;9;00;0.446
chrom;315;10;00;0.457
chrom;315;11;00;0.436
gen;315;;00;5.966
chrom;316;0;00;0.490
chrom;316;1;00;0.482
chrom;316;2;00;0.490
chrom;316;3;00;0.506
chrom;316;4;00;0.497
chrom;316;5;00;0.512
chrom;316;6;00;0.475
chrom;316;7;00;0.522
chrom;316;8;00;0.413
chrom;316;9;00;0.500
chrom;316;10;00;0.503
chrom;316;11;00;0.402
gen;316;;00;5.886
chrom;317;0;00;0.506
chrom;317;1;00;0.559
chrom;317;2;00;0.492
chrom;317;3;00;0.543
chrom;317;4;00;0.491
chrom;317;5;00;0.492
chrom;317;6;00;0.492
chrom;317;7;00;0.511
chrom;317;8;00;0.523
chrom;317;9;00;0.497
chrom;317;10;00;0.398
chrom;317;11;00;0.458
gen;317;;00;6.029
chrom;318;0;00;0.491
chrom;318;1;00;0.497
chrom;318;2;00;0.518
chrom;318;3;00;0.485
chrom;318;4;00;0.553
chrom;318;5;00;0.482
chrom;318;6;00;0.491
chrom;318;7;00;0.513
chrom;318;8;00;0.505
chrom;318;9;00;0.417
chrom;318;10;00;0.446
chrom;318;11;00;0.521
gen;318;;00;6.028
chrom;319;0;00;0.497
chrom;319;1;00;0.506
chrom;319;2;00;0.513
chrom;319;3;00;0.444
chrom;319;4;00;0.523
chrom;319;5;00;0.512
chrom;319;6;00;0.412
chrom;319;7;00;0.509
chrom;319;8;00;0.474
chrom;319;9;00;0.475
chrom;319;10;00;0.513
chrom;319;11;00;0.509
gen;319;;00;5.970
chrom;320;0;00;0.477
chrom;320;1;00;0.506
chrom;320;2;00;0.475
chrom;320;3;00;0.497
chrom;320;4;00;0.491
chrom;320;5;00;0.466
chrom;320;6;00;0.491
chrom;320;7;00;0.498
chrom;320;8;00;0.552
chrom;320;9;00;0.528
chrom;320;10;00;0.428
chrom;320;11;00;0.495
gen;320;;00;5.997
chrom;321;0;00;0.540
chrom;321;1;00;0.462
chrom;321;2;00;0.479
chrom;321;3;00;0.490
chrom;321;4;00;0.543
chrom;321;5;00;0.491
chrom;321;6;00;0.512
chrom;321;7;00;0.507
chrom;321;8;00;0.443
chrom;321;9;00;0.481
chrom;321;10;00;0.507
chrom;321;11;00;0.451
gen;321;;00;6.031
chrom;322;0;00;0.521
chrom;322;1;00;0.459
chrom;322;2;00;0.494
chrom;322;3;00;0.494
chrom;322;4;00;0.541
chrom;322;5;00;0.506
chrom;322;6;00;0.482
chrom;322;7;00;0.490
chrom;322;8;00;0.559
chrom;322;9;00;0.477
chrom;322;10;00;0.479
chrom;322;11;00;0.475
gen;322;;00;6.074
chrom;323;0;00;0.522
chrom;323;1;00;0.460
chrom;323;2;00;0.522
chrom;323;3;00;0.512
chrom;323;4;00;0.491
chrom;323;5;00;0.481
chrom;323;6;00;0.507
chrom;323;7;00;0.482
chrom;323;8;00;0.522
chrom;323;9;00;0.458
chrom;323;10;00;0.451
chrom;323;11;00;0.490
gen;323;;00;5.982
chrom;324;0;00;0.527
chrom;324;1;00;0.492
chrom;324;2;00;0.474
chrom;324;3;00;0.497
chrom;324;4;00;0.476
chrom;324;5;00;0.415
chrom;324;6;00;0.525
chrom;324;7;00;0.446
chrom;324;8;00;0.510
chrom;324;9;00;0.506
chrom;324;10;00;0.513
chrom;324;11;00;0.505
gen;324;;00;5.949
chrom;325;0;00;0.482
chrom;325;1;00;0.474
chrom;325;2;00;0.506
chrom;325;3;00;0.482
chrom;325;4;00;0.505
chrom;325;5;00;0.528
chrom;325;6;00;0.460
chrom;325;7;00;0.429
chrom;325;8;00;0.527
chrom;325;9;00;0.494
chrom;325;10;00;0.478
chrom;325;11;00;0.459
gen;325;;00;5.935
chrom;326;0;00;0.497
