timed;gen;idx;min;sec
chrom;3;26;00;0.000
chrom;3;27;00;0.000
chrom;3;28;00;0.000
chrom;3;29;00;0.375
chrom;3;30;00;0.419
chrom;3;31;00;0.446
chrom;3;32;00;0.466
chrom;3;33;00;0.457
chrom;3;34;00;0.404
chrom;3;35;00;0.472
chrom;3;36;00;0.441
chrom;3;37;00;0.431
chrom;3;38;00;0.447
chrom;3;39;00;0.385
chrom;3;40;00;0.000
chrom;3;41;00;0.456
chrom;3;42;00;0.001
chrom;3;43;00;0.445
chrom;3;44;00;0.442
chrom;3;45;00;0.387
chrom;3;46;00;0.460
chrom;3;47;00;0.438
chrom;3;48;00;0.438
chrom;3;49;00;0.437
chrom;3;50;00;0.479
chrom;3;51;00;0.436
chrom;3;52;00;0.413
chrom;3;53;00;0.459
chrom;3;54;00;0.437
chrom;3;55;00;0.364
chrom;3;56;00;0.387
chrom;3;57;00;0.381
chrom;3;58;00;0.435
chrom;3;59;00;0.459
chrom;3;60;00;0.503
chrom;3;61;00;0.394
chrom;3;62;00;0.454
chrom;3;63;00;0.433
chrom;3;64;00;0.427
chrom;3;65;00;0.367
chrom;3;66;00;0.429
chrom;3;67;00;0.396
chrom;3;68;00;0.395
chrom;3;69;00;0.400
gen;3;;00;16.994
chrom;4;0;00;0.000
chrom;4;1;00;0.000
chrom;4;2;00;0.001
chrom;4;3;00;0.000
chrom;4;4;00;0.000
chrom;4;5;00;0.000
chrom;4;6;00;0.000
chrom;4;7;00;0.000
chrom;4;8;00;0.000
chrom;4;9;00;0.000
chrom;4;10;00;0.000
chrom;4;11;00;0.000
chrom;4;12;00;0.000
chrom;4;13;00;0.000
chrom;4;14;00;0.000
chrom;4;15;00;0.000
chrom;4;16;00;0.000
chrom;4;17;00;0.000
chrom;4;18;00;0.000
chrom;4;19;00;0.000
chrom;4;20;00;0.000
chrom;4;21;00;0.000
chrom;4;22;00;0.000
chrom;4;23;00;0.000
chrom;4;24;00;0.000
chrom;4;25;00;0.000
chrom;4;26;00;0.001
chrom;4;27;00;0.000
chrom;4;28;00;0.371
chrom;4;29;00;0.000
chrom;4;30;00;0.372
chrom;4;31;00;0.443
chrom;4;32;00;0.436
chrom;4;33;00;0.381
chrom;4;34;00;0.465
chrom;4;35;00;0.430
chrom;4;36;00;0.439
chrom;4;37;00;0.445
chrom;4;38;00;0.414
chrom;4;39;00;0.385
chrom;4;40;00;0.345
chrom;4;41;00;0.376
chrom;4;42;00;0.389
chrom;4;43;00;0.000
chrom;4;44;00;0.397
chrom;4;45;00;0.431
chrom;4;46;00;0.406
chrom;4;47;00;0.417
chrom;4;48;00;0.438
chrom;4;49;00;0.422
chrom;4;50;00;0.440
chrom;4;51;00;0.414
chrom;4;52;00;0.481
chrom;4;53;00;0.380
chrom;4;54;00;0.375
chrom;4;55;00;0.458
chrom;4;56;00;0.443
chrom;4;57;00;0.433
chrom;4;58;00;0.434
chrom;4;59;00;0.383
chrom;4;60;00;0.437
chrom;4;61;00;0.425
chrom;4;62;00;0.401
chrom;4;63;00;0.381
chrom;4;64;00;0.442
chrom;4;65;00;0.000
chrom;4;66;00;0.449
chrom;4;67;00;0.368
chrom;4;68;00;0.449
chrom;4;69;00;0.456
gen;4;;00;16.546
chrom;5;0;00;0.000
chrom;5;1;00;0.000
chrom;5;2;00;0.000
chrom;5;3;00;0.000
chrom;5;4;00;0.000
chrom;5;5;00;0.000
chrom;5;6;00;0.000
chrom;5;7;00;0.000
chrom;5;8;00;0.000
chrom;5;9;00;0.000
chrom;5;10;00;0.000
chrom;5;11;00;0.001
chrom;5;12;00;0.000
chrom;5;13;00;0.000
chrom;5;14;00;0.000
chrom;5;15;00;0.000
chrom;5;16;00;0.000
chrom;5;17;00;0.000
chrom;5;18;00;0.000
chrom;5;19;00;0.000
chrom;5;20;00;0.000
chrom;5;21;00;0.000
chrom;5;22;00;0.000
chrom;5;23;00;0.000
chrom;5;24;00;0.000
chrom;5;25;00;0.000
chrom;5;26;00;0.000
chrom;5;27;00;0.000
chrom;5;28;00;0.415
chrom;5;29;00;0.454
chrom;5;30;00;0.405
chrom;5;31;00;0.475
chrom;5;32;00;0.402
chrom;5;33;00;0.449
chrom;5;34;00;0.379
chrom;5;35;00;0.380
chrom;5;36;00;0.400
chrom;5;37;00;0.391
chrom;5;38;00;0.458
chrom;5;39;00;0.462
chrom;5;40;00;0.468
chrom;5;41;00;0.000
chrom;5;42;00;0.415
chrom;5;43;00;0.433
chrom;5;44;00;0.396
chrom;5;45;00;0.480
chrom;5;46;00;0.397
chrom;5;47;00;0.426
chrom;5;48;00;0.464
chrom;5;49;00;0.001
chrom;5;50;00;0.001
chrom;5;51;00;0.491
chrom;5;52;00;0.481
chrom;5;53;00;0.456
chrom;5;54;00;0.446
chrom;5;55;00;0.466
chrom;5;56;00;0.436
chrom;5;57;00;0.000
chrom;5;58;00;0.422
chrom;5;59;00;0.470
chrom;5;60;00;0.427
chrom;5;61;00;0.404
chrom;5;62;00;0.000
chrom;5;63;00;0.000
chrom;5;64;00;0.408
chrom;5;65;00;0.000
chrom;5;66;00;0.451
chrom;5;67;00;0.384
chrom;5;68;00;0.000
chrom;5;69;00;0.438
gen;5;;00;15.022
chrom;6;0;00;0.000
chrom;6;1;00;0.000
chrom;6;2;00;0.000
chrom;6;3;00;0.000
chrom;6;4;00;0.000
chrom;6;5;00;0.000
chrom;6;6;00;0.001
chrom;6;7;00;0.000
chrom;6;8;00;0.000
chrom;6;9;00;0.000
chrom;6;10;00;0.000
chrom;6;11;00;0.000
chrom;6;12;00;0.000
chrom;6;13;00;0.000
chrom;6;14;00;0.000
chrom;6;15;00;0.000
chrom;6;16;00;0.000
chrom;6;17;00;0.000
chrom;6;18;00;0.000
chrom;6;19;00;0.000
chrom;6;20;00;0.000
chrom;6;21;00;0.000
chrom;6;22;00;0.000
chrom;6;23;00;0.001
chrom;6;24;00;0.000
chrom;6;25;00;0.000
chrom;6;26;00;0.001
chrom;6;27;00;0.000
chrom;6;28;00;0.368
chrom;6;29;00;0.375
chrom;6;30;00;0.000
chrom;6;31;00;0.000
chrom;6;32;00;0.434
chrom;6;33;00;0.450
chrom;6;34;00;0.000
chrom;6;35;00;0.473
chrom;6;36;00;0.460
chrom;6;37;00;0.418
chrom;6;38;00;0.394
chrom;6;39;00;0.000
chrom;6;40;00;0.403
chrom;6;41;00;0.000
chrom;6;42;00;0.365
chrom;6;43;00;0.000
chrom;6;44;00;0.000
chrom;6;45;00;0.408
chrom;6;46;00;0.402
chrom;6;47;00;0.001
chrom;6;48;00;0.412
chrom;6;49;00;0.000
chrom;6;50;00;0.000
chrom;6;51;00;0.370
chrom;6;52;00;0.000
chrom;6;53;00;0.448
chrom;6;54;00;0.000
chrom;6;55;00;0.001
chrom;6;56;00;0.468
chrom;6;57;00;0.000
chrom;6;58;00;0.001
chrom;6;59;00;0.394
chrom;6;60;00;0.389
chrom;6;61;00;0.385
chrom;6;62;00;0.405
chrom;6;63;00;0.000
chrom;6;64;00;0.000
chrom;6;65;00;0.000
chrom;6;66;00;0.417
chrom;6;67;00;0.458
chrom;6;68;00;0.430
chrom;6;69;00;0.000
gen;6;;00;9.805
chrom;7;0;00;0.000
chrom;7;1;00;0.001
chrom;7;2;00;0.000
chrom;7;3;00;0.001
chrom;7;4;00;0.000
chrom;7;5;00;0.000
chrom;7;6;00;0.000
chrom;7;7;00;0.000
chrom;7;8;00;0.000
chrom;7;9;00;0.000
chrom;7;10;00;0.000
chrom;7;11;00;0.000
chrom;7;12;00;0.000
chrom;7;13;00;0.000
chrom;7;14;00;0.000
chrom;7;15;00;0.000
chrom;7;16;00;0.000
chrom;7;17;00;0.000
chrom;7;18;00;0.000
chrom;7;19;00;0.000
chrom;7;20;00;0.000
chrom;7;21;00;0.000
chrom;7;22;00;0.000
chrom;7;23;00;0.000
chrom;7;24;00;0.000
chrom;7;25;00;0.000
chrom;7;26;00;0.001
chrom;7;27;00;0.000
chrom;7;28;00;0.392
chrom;7;29;00;0.000
chrom;7;30;00;0.440
chrom;7;31;00;0.000
chrom;7;32;00;0.496
chrom;7;33;00;0.436
chrom;7;34;00;0.000
chrom;7;35;00;0.000
chrom;7;36;00;0.000
chrom;7;37;00;0.000
chrom;7;38;00;0.410
chrom;7;39;00;0.397
chrom;7;40;00;0.001
chrom;7;41;00;0.458
chrom;7;42;00;0.000
chrom;7;43;00;0.000
chrom;7;44;00;0.000
chrom;7;45;00;0.380
chrom;7;46;00;0.440
chrom;7;47;00;0.000
chrom;7;48;00;0.001
chrom;7;49;00;0.000
chrom;7;50;00;0.000
chrom;7;51;00;0.434
chrom;7;52;00;0.393
chrom;7;53;00;0.420
chrom;7;54;00;0.376
chrom;7;55;00;0.000
chrom;7;56;00;0.424
chrom;7;57;00;0.000
chrom;7;58;00;0.000
chrom;7;59;00;0.001
chrom;7;60;00;0.000
chrom;7;61;00;0.452
chrom;7;62;00;0.438
chrom;7;63;00;0.400
chrom;7;64;00;0.402
chrom;7;65;00;0.000
chrom;7;66;00;0.000
chrom;7;67;00;0.445
chrom;7;68;00;0.000
chrom;7;69;00;0.000
gen;7;;00;8.328
chrom;8;0;00;0.000
chrom;8;1;00;0.000
chrom;8;2;00;0.000
chrom;8;3;00;0.000
chrom;8;4;00;0.000
chrom;8;5;00;0.000
chrom;8;6;00;0.000
chrom;8;7;00;0.000
chrom;8;8;00;0.000
chrom;8;9;00;0.000
chrom;8;10;00;0.000
chrom;8;11;00;0.000
chrom;8;12;00;0.000
chrom;8;13;00;0.000
chrom;8;14;00;0.000
chrom;8;15;00;0.000
chrom;8;16;00;0.000
chrom;8;17;00;0.000
chrom;8;18;00;0.000
chrom;8;19;00;0.000
chrom;8;20;00;0.000
chrom;8;21;00;0.000
chrom;8;22;00;0.000
chrom;8;23;00;0.000
chrom;8;24;00;0.000
chrom;8;25;00;0.000
chrom;8;26;00;0.001
chrom;8;27;00;0.000
chrom;8;28;00;0.449
chrom;8;29;00;0.000
chrom;8;30;00;0.459
chrom;8;31;00;0.433
chrom;8;32;00;0.380
chrom;8;33;00;0.000
chrom;8;34;00;0.368
chrom;8;35;00;0.450
chrom;8;36;00;0.353
chrom;8;37;00;0.443
chrom;8;38;00;0.433
chrom;8;39;00;0.000
chrom;8;40;00;0.000
chrom;8;41;00;0.000
chrom;8;42;00;0.433
chrom;8;43;00;0.000
chrom;8;44;00;0.000
chrom;8;45;00;0.000
chrom;8;46;00;0.000
chrom;8;47;00;0.000
chrom;8;48;00;0.000
chrom;8;49;00;0.000
chrom;8;50;00;0.000
chrom;8;51;00;0.367
chrom;8;52;00;0.000
chrom;8;53;00;0.405
chrom;8;54;00;0.000
chrom;8;55;00;0.000
chrom;8;56;00;0.414
chrom;8;57;00;0.420
chrom;8;58;00;0.000
chrom;8;59;00;0.402
chrom;8;60;00;0.383
chrom;8;61;00;0.000
chrom;8;62;00;0.377
chrom;8;63;00;0.392
chrom;8;64;00;0.000
chrom;8;65;00;0.000
chrom;8;66;00;0.386
chrom;8;67;00;0.000
chrom;8;68;00;0.001
chrom;8;69;00;0.000
gen;8;;00;8.038
chrom;9;0;00;0.000
chrom;9;1;00;0.000
chrom;9;2;00;0.000
chrom;9;3;00;0.000
chrom;9;4;00;0.000
chrom;9;5;00;0.000
chrom;9;6;00;0.000
chrom;9;7;00;0.000
chrom;9;8;00;0.000
chrom;9;9;00;0.000
chrom;9;10;00;0.000
chrom;9;11;00;0.000
chrom;9;12;00;0.001
chrom;9;13;00;0.000
chrom;9;14;00;0.000
chrom;9;15;00;0.000
chrom;9;16;00;0.000
chrom;9;17;00;0.000
chrom;9;18;00;0.000
chrom;9;19;00;0.000
chrom;9;20;00;0.000
chrom;9;21;00;0.000
chrom;9;22;00;0.000
chrom;9;23;00;0.000
chrom;9;24;00;0.000
chrom;9;25;00;0.000
chrom;9;26;00;0.000
chrom;9;27;00;0.000
chrom;9;28;00;0.409
chrom;9;29;00;0.000
chrom;9;30;00;0.000
chrom;9;31;00;0.001
chrom;9;32;00;0.000
chrom;9;33;00;0.469
chrom;9;34;00;0.472
chrom;9;35;00;0.412
chrom;9;36;00;0.397
chrom;9;37;00;0.479
chrom;9;38;00;0.471
chrom;9;39;00;0.538
