timed;gen;idx;min;sec
chrom;4;15;00;0.000
chrom;4;16;00;0.000
chrom;4;17;00;0.000
chrom;4;18;00;0.001
chrom;4;19;00;0.000
chrom;4;20;00;0.000
chrom;4;21;00;0.000
chrom;4;22;00;0.000
chrom;4;23;00;0.000
chrom;4;24;00;0.000
chrom;4;25;00;0.000
chrom;4;26;00;0.000
chrom;4;27;00;0.000
chrom;4;28;00;0.392
chrom;4;29;00;0.433
chrom;4;30;00;0.445
chrom;4;31;00;0.417
chrom;4;32;00;0.398
chrom;4;33;00;0.406
chrom;4;34;00;0.425
chrom;4;35;00;0.460
chrom;4;36;00;0.000
chrom;4;37;00;0.403
chrom;4;38;00;0.410
chrom;4;39;00;0.417
chrom;4;40;00;0.466
chrom;4;41;00;0.400
chrom;4;42;00;0.389
chrom;4;43;00;0.000
chrom;4;44;00;0.376
chrom;4;45;00;0.386
chrom;4;46;00;0.383
chrom;4;47;00;0.480
chrom;4;48;00;0.446
chrom;4;49;00;0.390
chrom;4;50;00;0.399
chrom;4;51;00;0.392
chrom;4;52;00;0.399
chrom;4;53;00;0.497
chrom;4;54;00;0.374
chrom;4;55;00;0.429
chrom;4;56;00;0.000
chrom;4;57;00;0.374
chrom;4;58;00;0.000
chrom;4;59;00;0.431
chrom;4;60;00;0.426
chrom;4;61;00;0.425
chrom;4;62;00;0.393
chrom;4;63;00;0.000
chrom;4;64;00;0.420
chrom;4;65;00;0.406
chrom;4;66;00;0.000
chrom;4;67;00;0.451
chrom;4;68;00;0.437
chrom;4;69;00;0.465
gen;4;;00;15.348
chrom;5;0;00;0.000
chrom;5;1;00;0.000
chrom;5;2;00;0.000
chrom;5;3;00;0.000
chrom;5;4;00;0.000
chrom;5;5;00;0.000
chrom;5;6;00;0.000
chrom;5;7;00;0.000
chrom;5;8;00;0.000
chrom;5;9;00;0.000
chrom;5;10;00;0.000
chrom;5;11;00;0.000
chrom;5;12;00;0.000
chrom;5;13;00;0.000
chrom;5;14;00;0.000
chrom;5;15;00;0.000
chrom;5;16;00;0.000
chrom;5;17;00;0.000
chrom;5;18;00;0.000
chrom;5;19;00;0.000
chrom;5;20;00;0.000
chrom;5;21;00;0.000
chrom;5;22;00;0.000
chrom;5;23;00;0.000
chrom;5;24;00;0.000
chrom;5;25;00;0.000
chrom;5;26;00;0.000
chrom;5;27;00;0.000
chrom;5;28;00;0.397
chrom;5;29;00;0.410
chrom;5;30;00;0.448
chrom;5;31;00;0.439
chrom;5;32;00;0.452
chrom;5;33;00;0.393
chrom;5;34;00;0.454
chrom;5;35;00;0.404
chrom;5;36;00;0.400
chrom;5;37;00;0.418
chrom;5;38;00;0.407
chrom;5;39;00;0.422
chrom;5;40;00;0.436
chrom;5;41;00;0.432
chrom;5;42;00;0.410
chrom;5;43;00;0.429
chrom;5;44;00;0.414
chrom;5;45;00;0.000
chrom;5;46;00;0.411
chrom;5;47;00;0.479
chrom;5;48;00;0.472
chrom;5;49;00;0.437
chrom;5;50;00;0.401
chrom;5;51;00;0.477
chrom;5;52;00;0.000
chrom;5;53;00;0.419
chrom;5;54;00;0.464
chrom;5;55;00;0.428
chrom;5;56;00;0.396
chrom;5;57;00;0.451
chrom;5;58;00;0.472
chrom;5;59;00;0.412
chrom;5;60;00;0.390
chrom;5;61;00;0.387
chrom;5;62;00;0.393
chrom;5;63;00;0.000
chrom;5;64;00;0.456
chrom;5;65;00;0.386
chrom;5;66;00;0.474
chrom;5;67;00;0.378
chrom;5;68;00;0.424
chrom;5;69;00;0.450
gen;5;;00;16.957
chrom;6;0;00;0.000
chrom;6;1;00;0.000
chrom;6;2;00;0.001
chrom;6;3;00;0.000
chrom;6;4;00;0.000
chrom;6;5;00;0.000
chrom;6;6;00;0.000
chrom;6;7;00;0.000
chrom;6;8;00;0.000
chrom;6;9;00;0.000
chrom;6;10;00;0.000
chrom;6;11;00;0.000
chrom;6;12;00;0.000
chrom;6;13;00;0.000
chrom;6;14;00;0.000
chrom;6;15;00;0.000
chrom;6;16;00;0.001
chrom;6;17;00;0.000
chrom;6;18;00;0.000
chrom;6;19;00;0.000
chrom;6;20;00;0.000
chrom;6;21;00;0.000
chrom;6;22;00;0.000
chrom;6;23;00;0.000
chrom;6;24;00;0.000
chrom;6;25;00;0.000
chrom;6;26;00;0.000
chrom;6;27;00;0.000
chrom;6;28;00;0.427
chrom;6;29;00;0.433
chrom;6;30;00;0.433
chrom;6;31;00;0.000
chrom;6;32;00;0.000
chrom;6;33;00;0.408
chrom;6;34;00;0.427
chrom;6;35;00;0.393
chrom;6;36;00;0.479
chrom;6;37;00;0.431
chrom;6;38;00;0.460
chrom;6;39;00;0.000
chrom;6;40;00;0.001
chrom;6;41;00;0.409
chrom;6;42;00;0.429
chrom;6;43;00;0.451
chrom;6;44;00;0.424
chrom;6;45;00;0.461
chrom;6;46;00;0.410
chrom;6;47;00;0.422
chrom;6;48;00;0.420
chrom;6;49;00;0.454
chrom;6;50;00;0.387
chrom;6;51;00;0.001
chrom;6;52;00;0.433
chrom;6;53;00;0.460
chrom;6;54;00;0.442
chrom;6;55;00;0.000
chrom;6;56;00;0.435
chrom;6;57;00;0.399
chrom;6;58;00;0.438
chrom;6;59;00;0.437
chrom;6;60;00;0.000
chrom;6;61;00;0.000
chrom;6;62;00;0.378
chrom;6;63;00;0.439
chrom;6;64;00;0.448
chrom;6;65;00;0.403
chrom;6;66;00;0.365
chrom;6;67;00;0.000
chrom;6;68;00;0.412
chrom;6;69;00;0.460
gen;6;;00;14.449
chrom;7;0;00;0.000
chrom;7;1;00;0.000
chrom;7;2;00;0.000
chrom;7;3;00;0.001
chrom;7;4;00;0.000
