generation;idx;fitness;param0;param1;param2;param3;param4;param5;param6;param7;param8;param9;param10;param11;param12;param13;param14;param15;param16;param17;param18;param19;param20
3;26;1.3424657534246576;-d;;;;;;;;;;-crlow;0.6;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;-bbcomp
3;27;1.380281690140845;;-rrt;-ct;-cta;0.0;-ctb;3;;;;-crlow;0.2;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;-bbcomp
3;28;1.1666666666666667;;-rrt;;;;;;-rsd;-r;1;-crlow;0.6;-crhi;1.0;-comlow;0.9;-comhi;1.0;-cmin;15;-bbcomp
3;29;1.1666666666666667;;-rrt;;;;;;-rsd;-r;1;-crlow;0.2;-crhi;1.0;-comlow;0.9;-comhi;1.0;-cmin;15;-bbcomp
3;30;1.0;;-rrt;-ct;-cta;0.0;-ctb;3;;;;-crlow;0.6;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;30;-bbcomp
3;31;1.240506329113924;;-rrt;;;;;;;;;-crlow;0.6;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;15;-bbcomp
3;32;0.8828828828828829;-d;-rrt;;;;;;;;;-crlow;0.6;-crhi;1.0;-comlow;0.2;-comhi;1.0;-cmin;0;-bbcomp
3;33;0.9514563106796117;;-rrt;;;;;;;;;-crlow;0.6;-crhi;1.0;-comlow;0.9;-comhi;1.0;-cmin;0;-bbcomp
3;34;1.225;;-rrt;;;;;;-rsd;-r;5;-crlow;0.2;-crhi;1.0;-comlow;0.9;-comhi;1.0;-cmin;5;-bbcomp
3;35;1.1666666666666667;-d;-rrt;;;;;;-rsd;-r;10;-crlow;0.6;-crhi;1.0;-comlow;0.9;-comhi;1.0;-cmin;30;-bbcomp
3;36;1.225;;-rrt;;;;;;-rsd;-r;5;-crlow;0.2;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;-bbcomp
3;37;1.3243243243243243;-d;-rrt;;;;;;-rsd;-r;1;-crlow;0.2;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;-bbcomp
3;38;1.1951219512195121;-d;;;;;;;;;;-crlow;0.2;-crhi;1.0;-comlow;0.2;-comhi;1.0;-cmin;5;-bbcomp
3;39;1.0;-d;;-ct;-cta;1.0;-ctb;3;;;;-crlow;0.2;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;
3;40;1.225;-d;;-ct;-cta;0.67;-ctb;3;;;;-crlow;0.2;-crhi;1.0;-comlow;0.2;-comhi;1.0;-cmin;5;-bbcomp
3;41;1.2564102564102564;-d;;;;;;;;;;-crlow;0.9;-crhi;1.0;-comlow;0.2;-comhi;1.0;-cmin;5;-bbcomp
3;42;1.2564102564102564;-d;-rrt;;;;;;;;;-crlow;0.9;-crhi;1.0;-comlow;0.2;-comhi;1.0;-cmin;5;-bbcomp
3;43;1.1136363636363635;-d;-rrt;;;;;;;;;-crlow;0.9;-crhi;1.0;-comlow;0.9;-comhi;1.0;-cmin;5;-bbcomp
3;44;1.1666666666666667;;;;;;;;-rsd;-r;10;-crlow;0.6;-crhi;1.0;-comlow;0.9;-comhi;1.0;-cmin;15;-bbcomp
3;45;1.240506329113924;;;;;;;;-rsd;-r;1;-crlow;0.6;-crhi;1.0;-comlow;0.9;-comhi;1.0;-cmin;0;
3;46;1.240506329113924;-d;-rrt;;;;;;;;;-crlow;0.9;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;15;-bbcomp
3;47;1.225;-d;;;;;;;;;;-crlow;0.2;-crhi;1.0;-comlow;0.2;-comhi;1.0;-cmin;15;-bbcomp
3;48;1.1951219512195121;-d;-rrt;;;;;;;;;-crlow;0.2;-crhi;1.0;-comlow;0.2;-comhi;1.0;-cmin;5;-bbcomp
3;49;1.240506329113924;-d;-rrt;;;;;;;;;-crlow;0.9;-crhi;1.0;-comlow;0.2;-comhi;1.0;-cmin;15;-bbcomp
3;50;0.875;-d;;;;;;;;;;-crlow;0.6;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;0;-bbcomp
3;51;1.225;;-rrt;;;;;;-rsd;-r;10;-crlow;0.2;-crhi;1.0;-comlow;0.2;-comhi;1.0;-cmin;30;
3;52;1.1666666666666667;;-rrt;;;;;;-rsd;-r;1;-crlow;0.2;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;15;-bbcomp
3;53;0.7368421052631579;;;;;;;;;;;-crlow;0.2;-crhi;1.0;-comlow;0.9;-comhi;1.0;-cmin;0;-bbcomp
3;54;1.1666666666666667;-d;;;;;;;-rsd;-r;10;-crlow;0.6;-crhi;1.0;-comlow;0.2;-comhi;1.0;-cmin;15;-bbcomp
3;55;1.2727272727272727;;-rrt;-ct;-cta;0.67;-ctb;3;-rsd;-r;1;-crlow;0.2;-crhi;1.0;-comlow;0.9;-comhi;1.0;-cmin;5;-bbcomp
3;56;1.0;-d;;;;;;;-rsd;-r;1;-crlow;0.9;-crhi;1.0;-comlow;0.9;-comhi;1.0;-cmin;5;-bbcomp
3;57;1.0;;-rrt;-ct;-cta;1.0;-ctb;10;-rsd;-r;5;-crlow;0.9;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;-bbcomp
3;58;1.180722891566265;;;;;;;;;;;-crlow;0.9;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;-bbcomp
3;59;1.0;-d;-rrt;;;;;;;;;-crlow;0.9;-crhi;1.0;-comlow;0.2;-comhi;1.0;-cmin;30;-bbcomp
3;60;0.6805555555555556;-d;-rrt;;;;;;;;;-crlow;0.2;-crhi;1.0;-comlow;0.2;-comhi;1.0;-cmin;0;-bbcomp
3;61;1.225;-d;;-ct;-cta;0.67;-ctb;1;;;;-crlow;0.2;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;
3;62;1.1395348837209303;-d;;;;;;;-rsd;-r;5;-crlow;0.2;-crhi;1.0;-comlow;0.9;-comhi;1.0;-cmin;5;
3;63;1.225;;;;;;;;;;;-crlow;0.6;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;
3;64;1.0888888888888888;;;;;;;;-rsd;-r;10;-crlow;0.9;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;-bbcomp
3;65;1.0;;;-ct;-cta;0.0;-ctb;10;-rsd;-r;1;-crlow;0.6;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;-bbcomp
3;66;1.2894736842105263;;;;;;;;;;;-crlow;0.6;-crhi;1.0;-comlow;0.9;-comhi;1.0;-cmin;5;-bbcomp
3;67;1.3243243243243243;-d;;;;;;;-rsd;-r;1;-crlow;0.2;-crhi;1.0;-comlow;0.9;-comhi;1.0;-cmin;5;-bbcomp
3;68;1.225;-d;;-ct;-cta;0.67;-ctb;3;-rsd;-r;1;-crlow;0.2;-crhi;1.0;-comlow;0.2;-comhi;1.0;-cmin;5;-bbcomp
3;69;1.225;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;;-crlow;0.2;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;-bbcomp
4;0;1.225;-d;;;;;;;;;;-crlow;0.2;-crhi;1.0;-comlow;0.2;-comhi;1.0;-cmin;15;-bbcomp
4;1;1.225;;-rrt;;;;;;-rsd;-r;10;-crlow;0.2;-crhi;1.0;-comlow;0.2;-comhi;1.0;-cmin;30;
4;2;1.225;-d;;-ct;-cta;0.67;-ctb;1;;;;-crlow;0.2;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;
4;3;1.225;;;;;;;;;;;-crlow;0.6;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;
4;4;1.225;-d;;-ct;-cta;0.67;-ctb;3;-rsd;-r;1;-crlow;0.2;-crhi;1.0;-comlow;0.2;-comhi;1.0;-cmin;5;-bbcomp
4;5;1.225;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;;-crlow;0.2;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;-bbcomp
4;6;1.240506329113924;-d;;;;;;;;;;-crlow;0.2;-crhi;1.0;-comlow;0.9;-comhi;1.0;-cmin;5;-bbcomp
4;7;1.240506329113924;;;;;;;;-rsd;-r;1;-crlow;0.6;-crhi;1.0;-comlow;0.9;-comhi;1.0;-cmin;5;-bbcomp
4;8;1.240506329113924;;-rrt;;;;;;-rsd;-r;5;-crlow;0.6;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;-bbcomp
4;9;1.240506329113924;;-rrt;;;;;;-rsd;-r;1;-crlow;0.6;-crhi;1.0;-comlow;0.9;-comhi;1.0;-cmin;5;-bbcomp
4;10;1.240506329113924;-d;;;;;;;;;;-crlow;0.9;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;15;-bbcomp
4;11;1.240506329113924;;;;;;;;-rsd;-r;10;-crlow;0.6;-crhi;1.0;-comlow;0.9;-comhi;1.0;-cmin;0;
4;12;1.240506329113924;;-rrt;;;;;;;;;-crlow;0.6;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;15;-bbcomp
4;13;1.240506329113924;;;;;;;;-rsd;-r;1;-crlow;0.6;-crhi;1.0;-comlow;0.9;-comhi;1.0;-cmin;0;
4;14;1.240506329113924;-d;-rrt;;;;;;;;;-crlow;0.9;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;15;-bbcomp
4;15;1.240506329113924;-d;-rrt;;;;;;;;;-crlow;0.9;-crhi;1.0;-comlow;0.2;-comhi;1.0;-cmin;15;-bbcomp
4;16;1.2564102564102564;-d;-rrt;;;;;;;;;-crlow;0.9;-crhi;1.0;-comlow;0.2;-comhi;1.0;-cmin;5;-bbcomp
4;17;1.2564102564102564;-d;;;;;;;;;;-crlow;0.9;-crhi;1.0;-comlow;0.2;-comhi;1.0;-cmin;5;-bbcomp
4;18;1.2564102564102564;-d;-rrt;;;;;;;;;-crlow;0.9;-crhi;1.0;-comlow;0.2;-comhi;1.0;-cmin;5;-bbcomp
4;19;1.2727272727272727;;-rrt;-ct;-cta;0.67;-ctb;3;-rsd;-r;1;-crlow;0.2;-crhi;1.0;-comlow;0.9;-comhi;1.0;-cmin;5;-bbcomp
4;20;1.2894736842105263;;-rrt;;;;;;;;;-crlow;0.6;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;-bbcomp
4;21;1.2894736842105263;-d;;-ct;-cta;0.67;-ctb;3;;;;-crlow;0.2;-crhi;1.0;-comlow;0.9;-comhi;1.0;-cmin;5;-bbcomp
4;22;1.2894736842105263;;;;;;;;;;;-crlow;0.6;-crhi;1.0;-comlow;0.9;-comhi;1.0;-cmin;5;-bbcomp
4;23;1.3243243243243243;-d;;;;;;;-rsd;-r;1;-crlow;0.2;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;-bbcomp
4;24;1.3243243243243243;-d;-rrt;;;;;;-rsd;-r;1;-crlow;0.2;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;-bbcomp
4;25;1.3243243243243243;-d;;;;;;;-rsd;-r;1;-crlow;0.2;-crhi;1.0;-comlow;0.9;-comhi;1.0;-cmin;5;-bbcomp
4;26;1.3424657534246576;-d;;;;;;;;;;-crlow;0.6;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;-bbcomp
4;27;1.380281690140845;;-rrt;-ct;-cta;0.0;-ctb;3;;;;-crlow;0.2;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;-bbcomp
4;28;1.225;-d;;-ct;-cta;0.0;-ctb;10;;;;-crlow;0.2;-crhi;1.0;-comlow;0.9;-comhi;1.0;-cmin;5;-bbcomp
4;29;1.225;-d;-rrt;;;;;;;;;-crlow;0.2;-crhi;1.0;-comlow;0.2;-comhi;1.0;-cmin;15;-bbcomp
4;30;1.0;-d;;-ct;-cta;1.0;-ctb;3;;;;-crlow;0.2;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;-bbcomp
4;31;1.225;;-rrt;;;;;;;;;-crlow;0.2;-crhi;1.0;-comlow;0.2;-comhi;1.0;-cmin;30;
4;32;1.101123595505618;;-rrt;;;;;;-rsd;-r;10;-crlow;0.2;-crhi;1.0;-comlow;0.2;-comhi;1.0;-cmin;15;-bbcomp
4;33;1.2894736842105263;-d;;-ct;-cta;0.67;-ctb;3;;;;-crlow;0.6;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;-bbcomp
4;34;1.3424657534246576;-d;-rrt;;;;;;;;;-crlow;0.6;-crhi;1.0;-comlow;0.9;-comhi;1.0;-cmin;5;-bbcomp
4;35;1.240506329113924;-d;-rrt;;;;;;;;;-crlow;0.9;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;-bbcomp
4;36;1.0103092783505154;-d;;;;;;;-rsd;-r;5;-crlow;0.2;-crhi;1.0;-comlow;0.2;-comhi;1.0;-cmin;5;-bbcomp
4;37;1.240506329113924;-d;;;;;;;;;;-crlow;0.9;-crhi;1.0;-comlow;0.2;-comhi;1.0;-cmin;15;-bbcomp
4;38;1.3424657534246576;-d;;;;;;;;;;-crlow;0.6;-crhi;1.0;-comlow;0.2;-comhi;1.0;-cmin;5;-bbcomp
4;39;1.2727272727272727;;-rrt;-ct;-cta;0.67;-ctb;3;;;;-crlow;0.2;-crhi;1.0;-comlow;0.9;-comhi;1.0;-cmin;5;-bbcomp
4;40;1.2727272727272727;;;-ct;-cta;0.67;-ctb;3;-rsd;-r;1;-crlow;0.2;-crhi;1.0;-comlow;0.9;-comhi;1.0;-cmin;5;-bbcomp
4;41;1.0;-d;-rrt;-ct;-cta;0.33;-ctb;10;;;;-crlow;0.9;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;15;-bbcomp
4;42;1.101123595505618;-d;;;;;;;-rsd;-r;1;-crlow;0.9;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;15;-bbcomp
4;43;1.225;;-rrt;;;;;;-rsd;-r;5;-crlow;0.2;-crhi;1.0;-comlow;0.9;-comhi;1.0;-cmin;5;-bbcomp
4;44;1.1666666666666667;-d;;;;;;;-rsd;-r;1;-crlow;0.6;-crhi;1.0;-comlow;0.9;-comhi;1.0;-cmin;30;-bbcomp
4;45;1.240506329113924;-d;-rrt;;;;;;;;;-crlow;0.9;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;0;-bbcomp
4;46;1.3066666666666666;-d;;;;;;;-rsd;-r;1;-crlow;0.6;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;-bbcomp
4;47;1.240506329113924;;;;;;;;;;;-crlow;0.6;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;15;-bbcomp
4;48;1.225;;-rrt;;;;;;;;;-crlow;0.9;-crhi;1.0;-comlow;0.2;-comhi;1.0;-cmin;5;-bbcomp
4;49;1.225;;;;;;;;;;;-crlow;0.2;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;15;-bbcomp
4;50;1.3424657534246576;-d;;;;;;;;;;-crlow;0.6;-crhi;1.0;-comlow;0.9;-comhi;1.0;-cmin;5;-bbcomp
4;51;1.3066666666666666;-d;;;;;;;-rsd;-r;5;-crlow;0.6;-crhi;1.0;-comlow;0.2;-comhi;1.0;-cmin;5;-bbcomp
4;52;1.225;;;;;;;;;;;-crlow;0.9;-crhi;1.0;-comlow;0.2;-comhi;1.0;-cmin;5;-bbcomp
4;53;1.225;-d;;-ct;-cta;0.67;-ctb;1;;;;-crlow;0.2;-crhi;1.0;-comlow;0.9;-comhi;1.0;-cmin;5;-bbcomp
4;54;1.0;-d;;-ct;-cta;0.67;-ctb;10;;;;-crlow;0.2;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;
4;55;1.1529411764705881;;;;;;;;;;;-crlow;0.6;-crhi;1.0;-comlow;0.2;-comhi;1.0;-cmin;5;
4;56;1.101123595505618;;;;;;;;-rsd;-r;10;-crlow;0.2;-crhi;1.0;-comlow;0.2;-comhi;1.0;-cmin;5;
4;57;1.1529411764705881;;;;;;;;;;;-crlow;0.2;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;-bbcomp
4;58;1.240506329113924;-d;;;;;;;;;;-crlow;0.9;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;-bbcomp
4;59;1.240506329113924;;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;5;-crlow;0.2;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;-bbcomp
4;60;1.0;-d;-rrt;-ct;-cta;1.0;-ctb;1;-rsd;-r;10;-crlow;0.2;-crhi;1.0;-comlow;0.9;-comhi;1.0;-cmin;30;-bbcomp
4;61;1.2727272727272727;-d;;;;;;;-rsd;-r;5;-crlow;0.2;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;-bbcomp
4;62;1.240506329113924;;-rrt;;;;;;-rsd;-r;1;-crlow;0.6;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;-bbcomp
4;63;1.0;;-rrt;;;;;;-rsd;-r;1;-crlow;0.6;-crhi;1.0;-comlow;0.9;-comhi;1.0;-cmin;30;-bbcomp
4;64;1.1666666666666667;-d;;;;;;;;;;-crlow;0.6;-crhi;1.0;-comlow;0.2;-comhi;1.0;-cmin;30;-bbcomp
4;65;1.1951219512195121;-d;;;;;;;;;;-crlow;0.2;-crhi;1.0;-comlow;0.2;-comhi;1.0;-cmin;5;-bbcomp
4;66;0.8235294117647058;;;-ct;-cta;0.0;-ctb;1;;;;-crlow;0.6;-crhi;1.0;-comlow;0.2;-comhi;1.0;-cmin;0;
4;67;1.1666666666666667;-d;;;;;;;-rsd;-r;1;-crlow;0.6;-crhi;1.0;-comlow;0.9;-comhi;1.0;-cmin;15;-bbcomp
4;68;0.9423076923076923;;;;;;;;-rsd;-r;10;-crlow;0.6;-crhi;1.0;-comlow;0.9;-comhi;1.0;-cmin;0;-bbcomp
4;69;1.0;-d;-rrt;;;;;;;;;-crlow;0.9;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;15;
5;0;1.240506329113924;-d;-rrt;;;;;;;;;-crlow;0.9;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;-bbcomp
5;1;1.240506329113924;-d;;;;;;;;;;-crlow;0.9;-crhi;1.0;-comlow;0.2;-comhi;1.0;-cmin;15;-bbcomp
5;2;1.240506329113924;-d;-rrt;;;;;;;;;-crlow;0.9;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;0;-bbcomp
5;3;1.240506329113924;;;;;;;;;;;-crlow;0.6;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;15;-bbcomp
5;4;1.240506329113924;-d;;;;;;;;;;-crlow;0.9;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;-bbcomp
5;5;1.240506329113924;;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;5;-crlow;0.2;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;-bbcomp
5;6;1.240506329113924;;-rrt;;;;;;-rsd;-r;1;-crlow;0.6;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;-bbcomp
5;7;1.2564102564102564;-d;-rrt;;;;;;;;;-crlow;0.9;-crhi;1.0;-comlow;0.2;-comhi;1.0;-cmin;5;-bbcomp
5;8;1.2564102564102564;-d;;;;;;;;;;-crlow;0.9;-crhi;1.0;-comlow;0.2;-comhi;1.0;-cmin;5;-bbcomp
5;9;1.2564102564102564;-d;-rrt;;;;;;;;;-crlow;0.9;-crhi;1.0;-comlow;0.2;-comhi;1.0;-cmin;5;-bbcomp
5;10;1.2727272727272727;;-rrt;-ct;-cta;0.67;-ctb;3;-rsd;-r;1;-crlow;0.2;-crhi;1.0;-comlow;0.9;-comhi;1.0;-cmin;5;-bbcomp
5;11;1.2727272727272727;;-rrt;-ct;-cta;0.67;-ctb;3;;;;-crlow;0.2;-crhi;1.0;-comlow;0.9;-comhi;1.0;-cmin;5;-bbcomp
5;12;1.2727272727272727;;;-ct;-cta;0.67;-ctb;3;-rsd;-r;1;-crlow;0.2;-crhi;1.0;-comlow;0.9;-comhi;1.0;-cmin;5;-bbcomp
5;13;1.2727272727272727;-d;;;;;;;-rsd;-r;5;-crlow;0.2;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;-bbcomp
5;14;1.2894736842105263;;-rrt;;;;;;;;;-crlow;0.6;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;-bbcomp
5;15;1.2894736842105263;-d;;-ct;-cta;0.67;-ctb;3;;;;-crlow;0.2;-crhi;1.0;-comlow;0.9;-comhi;1.0;-cmin;5;-bbcomp
5;16;1.2894736842105263;;;;;;;;;;;-crlow;0.6;-crhi;1.0;-comlow;0.9;-comhi;1.0;-cmin;5;-bbcomp
5;17;1.2894736842105263;-d;;-ct;-cta;0.67;-ctb;3;;;;-crlow;0.6;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;-bbcomp
5;18;1.3066666666666666;-d;;;;;;;-rsd;-r;1;-crlow;0.6;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;-bbcomp
5;19;1.3066666666666666;-d;;;;;;;-rsd;-r;5;-crlow;0.6;-crhi;1.0;-comlow;0.2;-comhi;1.0;-cmin;5;-bbcomp
5;20;1.3243243243243243;-d;;;;;;;-rsd;-r;1;-crlow;0.2;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;-bbcomp
5;21;1.3243243243243243;-d;-rrt;;;;;;-rsd;-r;1;-crlow;0.2;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;-bbcomp
5;22;1.3243243243243243;-d;;;;;;;-rsd;-r;1;-crlow;0.2;-crhi;1.0;-comlow;0.9;-comhi;1.0;-cmin;5;-bbcomp
5;23;1.3424657534246576;-d;;;;;;;;;;-crlow;0.6;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;-bbcomp
5;24;1.3424657534246576;-d;-rrt;;;;;;;;;-crlow;0.6;-crhi;1.0;-comlow;0.9;-comhi;1.0;-cmin;5;-bbcomp
5;25;1.3424657534246576;-d;;;;;;;;;;-crlow;0.6;-crhi;1.0;-comlow;0.2;-comhi;1.0;-cmin;5;-bbcomp
5;26;1.3424657534246576;-d;;;;;;;;;;-crlow;0.6;-crhi;1.0;-comlow;0.9;-comhi;1.0;-cmin;5;-bbcomp
5;27;1.380281690140845;;-rrt;-ct;-cta;0.0;-ctb;3;;;;-crlow;0.2;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;-bbcomp
5;28;1.2727272727272727;-d;;;;;;;;;;-crlow;0.6;-crhi;1.0;-comlow;0.2;-comhi;1.0;-cmin;15;-bbcomp
5;29;1.2727272727272727;-d;-rrt;;;;;;;;;-crlow;0.6;-crhi;1.0;-comlow;0.2;-comhi;1.0;-cmin;15;-bbcomp
5;30;1.101123595505618;-d;-rrt;;;;;;-rsd;-r;1;-crlow;0.9;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;-bbcomp
5;31;1.240506329113924;-d;-rrt;;;;;;;;;-crlow;0.2;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;-bbcomp
5;32;1.1136363636363635;-d;-rrt;;;;;;-rsd;-r;1;-crlow;0.2;-crhi;1.0;-comlow;0.2;-comhi;1.0;-cmin;5;-bbcomp
5;33;1.3066666666666666;-d;-rrt;;;;;;-rsd;-r;5;-crlow;0.6;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;-bbcomp
5;34;1.0;-d;;-ct;-cta;1.0;-ctb;10;-rsd;-r;1;-crlow;0.9;-crhi;1.0;-comlow;0.2;-comhi;1.0;-cmin;5;-bbcomp
5;35;1.101123595505618;-d;;-ct;-cta;0.67;-ctb;3;;;;-crlow;0.9;-crhi;1.0;-comlow;0.9;-comhi;1.0;-cmin;5;-bbcomp
5;36;1.240506329113924;;;;;;;;-rsd;-r;5;-crlow;0.6;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;-bbcomp
5;37;1.3611111111111112;;-rrt;-ct;-cta;0.33;-ctb;3;;;;-crlow;0.2;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;-bbcomp
5;38;1.3424657534246576;-d;-rrt;;;;;;;;;-crlow;0.6;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;-bbcomp
5;39;1.240506329113924;-d;;;;;;;;;;-crlow;0.9;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;0;-bbcomp
5;40;0.8521739130434782;;;;;;;;;;;-crlow;0.6;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;0;-bbcomp
5;41;1.225;-d;-rrt;;;;;;;;;-crlow;0.2;-crhi;1.0;-comlow;0.2;-comhi;1.0;-cmin;15;-bbcomp
5;42;1.0208333333333333;;;;;;;;-rsd;-r;1;-crlow;0.2;-crhi;1.0;-comlow;0.2;-comhi;1.0;-cmin;5;-bbcomp
5;43;1.1136363636363635;;;;;;;;;;;-crlow;0.9;-crhi;1.0;-comlow;0.9;-comhi;1.0;-cmin;15;-bbcomp
5;44;1.0;;;-ct;-cta;1.0;-ctb;1;;;;-crlow;0.9;-crhi;1.0;-comlow;0.9;-comhi;1.0;-cmin;15;-bbcomp
5;45;1.1666666666666667;;-rrt;-ct;-cta;0.33;-ctb;3;;;;-crlow;0.9;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;-bbcomp
5;46;1.101123595505618;-d;-rrt;-ct;-cta;0.67;-ctb;3;;;;-crlow;0.9;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;-bbcomp
5;47;1.1666666666666667;-d;;;;;;;-rsd;-r;1;-crlow;0.6;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;15;-bbcomp
5;48;1.3066666666666666;-d;;;;;;;-rsd;-r;5;-crlow;0.6;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;-bbcomp
5;49;1.101123595505618;-d;-rrt;;;;;;-rsd;-r;1;-crlow;0.9;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;-bbcomp
5;50;1.0;-d;;;;;;;-rsd;-r;1;-crlow;0.9;-crhi;1.0;-comlow;0.9;-comhi;1.0;-cmin;5;-bbcomp
5;51;1.2727272727272727;-d;;;;;;;-rsd;-r;10;-crlow;0.2;-crhi;1.0;-comlow;0.9;-comhi;1.0;-cmin;5;-bbcomp
5;52;0.8448275862068966;-d;-rrt;;;;;;-rsd;-r;5;-crlow;0.2;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;0;-bbcomp
5;53;1.2727272727272727;-d;-rrt;;;;;;-rsd;-r;5;-crlow;0.2;-crhi;1.0;-comlow;0.9;-comhi;1.0;-cmin;5;-bbcomp
5;54;1.225;;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;5;-crlow;0.6;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;-bbcomp
5;55;1.0;-d;-rrt;-ct;-cta;1.0;-ctb;1;;;;-crlow;0.2;-crhi;1.0;-comlow;0.6;-comhi;1.0;-cmin;5;-bbcomp
5;56;1.0;-d;;;;;;;-rsd;-r;1;-crlow;0.9;-crhi;1.0;-comlow;0.9;-comhi;1.0;-cmin;15;-bbcomp
5;57;1.3424657534246576;-d;;;;;;;;;;-crlow;0.6;-crhi;1.0;-comlow;0.2;-comhi;1.0;-cmin;5;-bbcomp
5;58;1.0888888888888888;;-rrt;-ct;-cta;0.67;-ctb;1;;;;-crlow;0.9;-crhi;1.0;-comlow;0.2;-comhi;1.0;-cmin;5;-bbcomp
