timed;gen;idx;min;sec
chrom;20;26;00;0.000
chrom;20;27;00;0.000
chrom;20;28;00;0.000
chrom;20;29;00;0.000
chrom;20;30;00;0.000
chrom;20;31;00;0.000
chrom;20;32;00;0.000
chrom;20;33;00;0.594
chrom;20;34;00;0.000
chrom;20;35;00;0.632
chrom;20;36;00;0.000
chrom;20;37;00;0.001
chrom;20;38;00;0.000
chrom;20;39;00;0.001
gen;20;;00;1.615
chrom;21;0;00;0.000
chrom;21;1;00;0.004
chrom;21;2;00;0.000
chrom;21;3;00;0.000
chrom;21;4;00;0.000
chrom;21;5;00;0.004
chrom;21;6;00;0.002
chrom;21;7;00;0.000
chrom;21;8;00;0.000
chrom;21;9;00;0.000
chrom;21;10;00;0.000
chrom;21;11;00;0.000
chrom;21;12;00;0.000
chrom;21;13;00;0.000
chrom;21;14;00;0.000
chrom;21;15;00;0.000
chrom;21;16;00;0.000
chrom;21;17;00;0.000
chrom;21;18;00;0.000
chrom;21;19;00;0.000
chrom;21;20;00;0.000
chrom;21;21;00;0.000
chrom;21;22;00;0.000
chrom;21;23;00;0.000
chrom;21;24;00;0.000
chrom;21;25;00;0.000
chrom;21;26;00;0.000
chrom;21;27;00;0.000
chrom;21;28;00;0.000
chrom;21;29;00;0.000
chrom;21;30;00;0.000
chrom;21;31;00;0.000
chrom;21;32;00;0.000
chrom;21;33;00;0.000
chrom;21;34;00;0.000
chrom;21;35;00;0.000
chrom;21;36;00;0.000
chrom;21;37;00;0.000
chrom;21;38;00;0.000
chrom;21;39;00;0.000
gen;21;;00;0.359
chrom;22;0;00;0.000
chrom;22;1;00;0.000
chrom;22;2;00;0.001
chrom;22;3;00;0.000
chrom;22;4;00;0.000
chrom;22;5;00;0.000
chrom;22;6;00;0.000
chrom;22;7;00;0.000
chrom;22;8;00;0.000
chrom;22;9;00;0.000
chrom;22;10;00;0.000
chrom;22;11;00;0.003
chrom;22;12;00;0.000
chrom;22;13;00;0.000
chrom;22;14;00;0.000
chrom;22;15;00;0.000
chrom;22;16;00;0.000
chrom;22;17;00;0.000
chrom;22;18;00;0.612
chrom;22;19;00;0.000
chrom;22;20;00;0.000
chrom;22;21;00;0.000
chrom;22;22;00;0.001
chrom;22;23;00;0.000
chrom;22;24;00;0.000
chrom;22;25;00;0.000
chrom;22;26;00;0.000
chrom;22;27;00;0.000
chrom;22;28;00;0.000
chrom;22;29;00;0.000
chrom;22;30;00;0.000
chrom;22;31;00;0.000
chrom;22;32;00;0.000
chrom;22;33;00;0.000
chrom;22;34;00;0.000
chrom;22;35;00;0.000
chrom;22;36;00;0.001
chrom;22;37;00;0.000
chrom;22;38;00;0.000
chrom;22;39;00;0.615
gen;22;;00;1.744
chrom;23;0;00;0.000
chrom;23;1;00;0.000
chrom;23;2;00;0.002
chrom;23;3;00;0.000
chrom;23;4;00;0.000
chrom;23;5;00;0.000
chrom;23;6;00;0.000
chrom;23;7;00;0.000
chrom;23;8;00;0.000
chrom;23;9;00;0.000
chrom;23;10;00;0.002
chrom;23;11;00;0.000
chrom;23;12;00;0.000
chrom;23;13;00;0.000
chrom;23;14;00;0.000
chrom;23;15;00;0.000
chrom;23;16;00;0.000
chrom;23;17;00;0.004
chrom;23;18;00;0.000
chrom;23;19;00;0.000
chrom;23;20;00;0.000
chrom;23;21;00;0.000
chrom;23;22;00;0.000
chrom;23;23;00;0.000
chrom;23;24;00;0.004
chrom;23;25;00;0.001
chrom;23;26;00;0.000
chrom;23;27;00;0.000
chrom;23;28;00;0.000
chrom;23;29;00;0.000
chrom;23;30;00;0.000
chrom;23;31;00;0.000
chrom;23;32;00;0.000
chrom;23;33;00;0.000
chrom;23;34;00;0.000
chrom;23;35;00;0.000
chrom;23;36;00;0.000
chrom;23;37;00;0.004
chrom;23;38;00;0.000
chrom;23;39;00;0.000
gen;23;;00;0.416
chrom;24;0;00;0.000
chrom;24;1;00;0.000
chrom;24;2;00;0.000
chrom;24;3;00;0.000
chrom;24;4;00;0.000
chrom;24;5;00;0.000
chrom;24;6;00;0.000
chrom;24;7;00;0.000
