generation;idx;fitness;param0;param1;param2;param3;param4;param5;param6;param7;param8;param9
16;12;1.5555555555555556;-d;;;;;;;-rsd;-r;1
16;13;1.5555555555555556;-d;-rrt;;;;;;-rsd;-r;1
16;14;1.6610169491525424;-d;-rrt;;;;;;;;
16;15;1.4848484848484849;-d;-rrt;-ct;-cta;1.0;-ctb;3;;;
16;16;1.6610169491525424;-d;-rrt;;;;;;;;
16;17;1.6610169491525424;-d;-rrt;;;;;;;;
16;18;1.6610169491525424;-d;-rrt;-ct;-cta;0.0;-ctb;1;-rsd;-r;10
16;19;1.380281690140845;;;-ct;-cta;1.0;-ctb;3;-rsd;-r;10
16;20;1.380281690140845;;;-ct;-cta;1.0;-ctb;3;;;
16;21;1.6610169491525424;-d;-rrt;-ct;-cta;0.0;-ctb;1;-rsd;-r;10
16;22;1.5806451612903225;;-rrt;;;;;;;;
16;23;1.0;-d;-rrt;-ct;-cta;1.0;-ctb;10;;;
16;24;1.6610169491525424;-d;;;;;;;;;
16;25;1.6610169491525424;-d;-rrt;;;;;;-rsd;-r;10
16;26;1.6610169491525424;-d;;;;;;;;;
16;27;1.5806451612903225;-d;-rrt;;;;;;-rsd;-r;5
16;28;1.6610169491525424;-d;-rrt;;;;;;-rsd;-r;10
16;29;1.5806451612903225;;;-ct;-cta;0.0;-ctb;1;;;
16;30;1.5806451612903225;-d;;-ct;-cta;0.0;-ctb;1;-rsd;-r;5
16;31;1.53125;-d;-rrt;-ct;-cta;0.0;-ctb;3;-rsd;-r;1
16;32;1.6610169491525424;-d;;;;;;;;;
16;33;1.6610169491525424;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
16;34;1.6610169491525424;-d;-rrt;;;;;;;;
16;35;1.5806451612903225;-d;;-ct;-cta;1.0;-ctb;1;-rsd;-r;10
16;36;1.6610169491525424;-d;-rrt;-ct;-cta;0.0;-ctb;3;;;
16;37;1.5806451612903225;;;;;;;;;;
16;38;1.0;-d;;-ct;-cta;1.0;-ctb;10;-rsd;-r;10
16;39;1.53125;;;;;;;;-rsd;-r;10
